ensembl_gene_id,ensembl_transcript_id,rgd_symbol,entrezgene_id,chr_name,gene_start,gene_end,strand
ENSRNOG00000019143,ENSRNOT00000065431,Galnt2,292090,19,57047830,57115132,1
ENSRNOG00000024975,ENSRNOT00000039813,Atp8b3,299616,7,12043794,12063650,1
ENSRNOG00000038449,ENSRNOT00000058581,Tigd2,100912924,4,89536647,89538227,1
ENSRNOG00000051363,ENSRNOT00000076743,,,13,83034058,83034444,-1
ENSRNOG00000007029,ENSRNOT00000010061,Dnaja1,65028,5,57028467,57039378,1
ENSRNOG00000057528,ENSRNOT00000090734,,,1,210082601,210082892,1
ENSRNOG00000032835,ENSRNOT00000040815,Rpl39,103690821,18,6586925,6587080,-1
ENSRNOG00000032835,ENSRNOT00000040815,Rpl39,103692785,18,6586925,6587080,-1
ENSRNOG00000032835,ENSRNOT00000040815,Rpl39,103692831,18,6586925,6587080,-1
ENSRNOG00000032835,ENSRNOT00000040815,Rpl39,103694169,18,6586925,6587080,-1
ENSRNOG00000032835,ENSRNOT00000040815,Rpl39,103694404,18,6586925,6587080,-1
ENSRNOG00000046881,ENSRNOT00000016364,Pglyrp3,295180,2,192253629,192264840,1
ENSRNOG00000046881,ENSRNOT00000016364,Pglyrp3,499658,2,192253629,192264840,1
ENSRNOG00000046881,ENSRNOT00000016364,Pglyrp3b,295180,2,192253629,192264840,1
ENSRNOG00000046881,ENSRNOT00000016364,Pglyrp3b,499658,2,192253629,192264840,1
ENSRNOG00000025997,ENSRNOT00000033047,Mrrf,311903,3,15463953,15520618,1
ENSRNOG00000008674,ENSRNOT00000066526,Prdm11,690358,3,81867438,81911197,-1
ENSRNOG00000055601,ENSRNOT00000079706,,,14,56859506,56859622,-1
ENSRNOG00000016394,ENSRNOT00000076654,LOC100911453,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000086279,LOC100911453,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000022571,LOC100911453,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000076654,LOC100911453,100911453,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000086279,LOC100911453,100911453,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000022571,LOC100911453,100911453,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000076654,Wdr77,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000086279,Wdr77,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000022571,Wdr77,310769,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000076654,Wdr77,100911453,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000086279,Wdr77,100911453,2,208420309,208587260,1
ENSRNOG00000016394,ENSRNOT00000022571,Wdr77,100911453,2,208420309,208587260,1
ENSRNOG00000051312,ENSRNOT00000075853,,,13,83036939,83037517,-1
ENSRNOG00000048765,ENSRNOT00000025581,,,1,84679614,84685175,1
ENSRNOG00000032088,ENSRNOT00000047160,,102547275,X,146401532,146403648,-1
ENSRNOG00000023657,ENSRNOT00000039316,Gprin3,502784,4,89693280,89695928,-1
ENSRNOG00000045632,ENSRNOT00000086054,LOC100911980,100362949,15,29208606,29209270,1
ENSRNOG00000045632,ENSRNOT00000073722,LOC100911980,100362949,15,29208606,29209270,1
ENSRNOG00000059747,ENSRNOT00000087317,,,14,85784428,85784543,-1
ENSRNOG00000045960,ENSRNOT00000071366,,,18,29960072,29962459,1
ENSRNOG00000022890,ENSRNOT00000030112,RGD1562532,500513,5,122766879,122828398,-1
ENSRNOG00000047934,ENSRNOT00000075725,RGD1566359,498701,17,9457719,9458288,-1
ENSRNOG00000055910,ENSRNOT00000083917,,,4,2972593,2972783,1
ENSRNOG00000061473,ENSRNOT00000088973,,,14,41243105,41243232,1
ENSRNOG00000051354,ENSRNOT00000076759,,,13,79330289,79342069,1
ENSRNOG00000030387,ENSRNOT00000084867,Kng2,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng2,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng2,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng2,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng2,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000084867,Kng2,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng2,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng2,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng2,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng2,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000084867,Kng1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000084867,Kng1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000084867,Kng1l1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng1l1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng1l1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng1l1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng1l1,24903,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000084867,Kng1l1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000058479,Kng1l1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080949,Kng1l1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000078131,Kng1l1,288001,11,81421676,81444621,-1
ENSRNOG00000030387,ENSRNOT00000080562,Kng1l1,288001,11,81421676,81444621,-1
ENSRNOG00000024016,ENSRNOT00000074103,Cyp2c6v1,293989,1,147713898,147888007,1
ENSRNOG00000024016,ENSRNOT00000054742,Cyp2c6v1,293989,1,147713898,147888007,1
ENSRNOG00000000799,ENSRNOT00000001049,Abcf1,85493,20,3309899,3322825,1
ENSRNOG00000000799,ENSRNOT00000081403,Abcf1,85493,20,3309899,3322825,1
ENSRNOG00000000799,ENSRNOT00000078355,Abcf1,85493,20,3309899,3322825,1
ENSRNOG00000000551,ENSRNOT00000000662,RGD1305587,294499,20,31734183,31736212,-1
ENSRNOG00000057276,ENSRNOT00000087010,,,2,62094652,62094758,1
ENSRNOG00000046097,ENSRNOT00000072063,,,X,147472247,147472677,-1
ENSRNOG00000055036,ENSRNOT00000089513,,297607,4,159483131,159515447,1
ENSRNOG00000060073,ENSRNOT00000078984,,,14,92640084,92640231,1
ENSRNOG00000025422,ENSRNOT00000037904,Hdhd1,291585,18,45379707,45380730,-1
ENSRNOG00000021137,ENSRNOT00000028698,Kctd15,499129,1,90506697,90520344,-1
ENSRNOG00000021137,ENSRNOT00000078598,Kctd15,499129,1,90506697,90520344,-1
ENSRNOG00000025504,ENSRNOT00000036904,Ankrd46,299982,7,75279446,75288365,-1
ENSRNOG00000059949,ENSRNOT00000081719,,102549061,17,43627930,43628310,1
ENSRNOG00000009461,ENSRNOT00000012524,Scp2d1,311491,3,138974871,138975621,1
ENSRNOG00000051676,ENSRNOT00000087239,,,14,84848798,84848901,1
ENSRNOG00000009445,ENSRNOT00000012507,,,2,192952775,192953294,1
ENSRNOG00000048578,ENSRNOT00000060322,LOC100365061,,15,32386816,32387346,1
ENSRNOG00000013314,ENSRNOT00000018425,Avl9,312371,4,87026530,87066356,1
ENSRNOG00000005951,ENSRNOT00000007800,,,3,35748228,35749052,1
ENSRNOG00000036697,ENSRNOT00000054970,Mafg,64188,10,109806159,109811323,-1
ENSRNOG00000032246,ENSRNOT00000020039,Acsm3,24763,1,189514553,189541224,1
ENSRNOG00000012084,ENSRNOT00000088016,Xpnpep1,170751,1,273708212,273758442,-1
ENSRNOG00000012084,ENSRNOT00000033148,Xpnpep1,170751,1,273708212,273758442,-1
ENSRNOG00000050433,ENSRNOT00000071950,,,20,35339637,35339731,1
ENSRNOG00000026607,ENSRNOT00000039221,Tnfsf18,,13,79378733,79388498,1
ENSRNOG00000016728,ENSRNOT00000065386,Tiam2,100362710,1,44311513,44433193,1
ENSRNOG00000049893,ENSRNOT00000071612,LOC100910934,307415,18,55391388,55392641,1
ENSRNOG00000049893,ENSRNOT00000071612,RGD1309362,307415,18,55391388,55392641,1
ENSRNOG00000020161,ENSRNOT00000027323,Zbtb7a,117107,7,11432049,11444786,-1
ENSRNOG00000020161,ENSRNOT00000082126,Zbtb7a,117107,7,11432049,11444786,-1
ENSRNOG00000048649,ENSRNOT00000072650,,301816,1,182842583,182843308,1
ENSRNOG00000048649,ENSRNOT00000072650,,102553316,1,182842583,182843308,1
ENSRNOG00000058228,ENSRNOT00000083874,,,2,205880175,205880466,-1
ENSRNOG00000022063,ENSRNOT00000033697,Olr1602,405219,13,92504374,92505351,1
ENSRNOG00000054827,ENSRNOT00000086749,,,7,109924490,109924589,-1
ENSRNOG00000016992,ENSRNOT00000052342,Potec,,17,89585238,89683480,-1
ENSRNOG00000049670,ENSRNOT00000073133,,,15,29108981,29109504,1
ENSRNOG00000011157,ENSRNOT00000064542,Jak1,84598,5,119982943,120083904,-1
ENSRNOG00000011268,ENSRNOT00000024732,Chd5,691589,5,169519212,169567107,1
ENSRNOG00000011268,ENSRNOT00000067892,Chd5,691589,5,169519212,169567107,1
ENSRNOG00000048988,ENSRNOT00000075378,LOC100909524,,6,129004240,129010271,-1
ENSRNOG00000048988,ENSRNOT00000075378,Serpina10,,6,129004240,129010271,-1
ENSRNOG00000055615,ENSRNOT00000085884,,,2,32319538,32319642,-1
ENSRNOG00000059237,ENSRNOT00000089735,,367345,9,121946495,121972055,-1
ENSRNOG00000025428,ENSRNOT00000081913,Rp2,367714,X,2064486,2116656,-1
ENSRNOG00000025428,ENSRNOT00000055077,Rp2,367714,X,2064486,2116656,-1
ENSRNOG00000004687,ENSRNOT00000006200,Thbd,83580,3,142748674,142752325,-1
ENSRNOG00000008478,ENSRNOT00000011507,Mmp13,171052,8,5522739,5533018,1
ENSRNOG00000047173,ENSRNOT00000074257,,,7,80411761,80411956,1
ENSRNOG00000019036,ENSRNOT00000044844,Ldhd,307858,19,43826993,43848937,-1
ENSRNOG00000019036,ENSRNOT00000079539,Ldhd,307858,19,43826993,43848937,-1
ENSRNOG00000057637,ENSRNOT00000091017,,,4,84591146,84591414,-1
ENSRNOG00000002128,ENSRNOT00000002905,Ppat,117544,14,33580541,33614919,1
ENSRNOG00000008138,ENSRNOT00000010743,RGD1309108,315578,8,45084320,45137893,-1
ENSRNOG00000008758,ENSRNOT00000011650,Tspan18,311210,3,82097068,82236664,-1
ENSRNOG00000047244,ENSRNOT00000072628,,,3,9227823,9236736,-1
ENSRNOG00000006527,ENSRNOT00000009705,Slc6a1,79212,4,146276862,146292213,1
ENSRNOG00000001440,ENSRNOT00000001958,Mdh2,81829,12,23941448,23954431,-1
ENSRNOG00000046829,ENSRNOT00000071405,Kdr,25589,14,34727623,34787183,1
ENSRNOG00000046829,ENSRNOT00000090183,Kdr,25589,14,34727623,34787183,1
ENSRNOG00000046829,ENSRNOT00000085089,Kdr,25589,14,34727623,34787183,1
ENSRNOG00000051472,ENSRNOT00000080456,,102553842,3,61604672,61606400,1
ENSRNOG00000046181,ENSRNOT00000075035,Anks4b,,1,189940291,189942112,1
ENSRNOG00000055978,ENSRNOT00000078948,,,7,144225614,144225713,-1
ENSRNOG00000056021,ENSRNOT00000078519,,54302,18,74508069,74542077,-1
ENSRNOG00000012266,ENSRNOT00000017156,Zcchc17,500555,5,148535519,148577292,-1
ENSRNOG00000006975,ENSRNOT00000009261,Wasl,682507,4,51677722,51726212,-1
ENSRNOG00000058803,ENSRNOT00000087736,,,1,56872995,56873072,-1
ENSRNOG00000032273,ENSRNOT00000040012,Olr436,404893,3,72739590,72740519,-1
ENSRNOG00000016631,ENSRNOT00000022324,Zfp276,307924,19,56054212,56067581,1
ENSRNOG00000010834,ENSRNOT00000014720,Mpped1,362971,7,124680294,124751405,1
ENSRNOG00000003925,ENSRNOT00000072729,Hhat,,13,111236466,111474411,-1
ENSRNOG00000006491,ENSRNOT00000008494,Foxi3,502846,4,98775908,98780082,1
ENSRNOG00000025634,ENSRNOT00000034102,Zfhx2,305888,15,33720701,33752665,-1
ENSRNOG00000025634,ENSRNOT00000083941,Zfhx2,305888,15,33720701,33752665,-1
ENSRNOG00000047905,ENSRNOT00000073956,Dus1l,246185,10,109972037,109979712,-1
ENSRNOG00000047905,ENSRNOT00000086042,Dus1l,246185,10,109972037,109979712,-1
ENSRNOG00000007605,ENSRNOT00000009988,RGD1560831,,3,52997922,52998650,-1
ENSRNOG00000019293,ENSRNOT00000026113,LOC100911840,,1,214015219,214024153,-1
ENSRNOG00000019293,ENSRNOT00000026113,LOC681193,,1,214015219,214024153,-1
ENSRNOG00000049385,ENSRNOT00000074156,Adamtsl4,310670,2,197803584,197814808,-1
ENSRNOG00000005551,ENSRNOT00000007484,Derl1,362912,7,97737178,97759852,-1
ENSRNOG00000012286,ENSRNOT00000050656,Il20ra,308716,1,15180328,15222785,1
ENSRNOG00000017759,ENSRNOT00000023887,Ucn3,498791,17,69960160,69966099,1
ENSRNOG00000010737,ENSRNOT00000014300,Mbnl2,680445,15,105640097,105797932,1
ENSRNOG00000013367,ENSRNOT00000017843,Olr830,405210,4,148664950,148665912,1
ENSRNOG00000013460,ENSRNOT00000017971,Zfp319,291849,19,10119253,10123232,1
ENSRNOG00000053622,ENSRNOT00000088384,,,6,133774598,133774678,1
ENSRNOG00000003611,ENSRNOT00000004808,Dynlt3,363448,X,14633342,14642424,-1
ENSRNOG00000001492,ENSRNOT00000086396,Slc8a2,140447,1,78025995,78060111,1
ENSRNOG00000001492,ENSRNOT00000047289,Slc8a2,140447,1,78025995,78060111,1
ENSRNOG00000055769,ENSRNOT00000088851,,,3,146314963,146317010,-1
ENSRNOG00000060071,ENSRNOT00000088564,Olr1232,300557,4,1436254,1437186,1
ENSRNOG00000060649,ENSRNOT00000091054,,,13,78853437,78853518,1
ENSRNOG00000043455,ENSRNOT00000067015,,,1,170900207,170900980,1
ENSRNOG00000048452,ENSRNOT00000075683,,,17,54808184,54808483,-1
ENSRNOG00000061725,ENSRNOT00000086558,,,1,150690345,150690664,1
ENSRNOG00000000796,ENSRNOT00000071386,Ranbp2,294429,20,28027054,28076664,1
ENSRNOG00000000796,ENSRNOT00000001044,Ranbp2,294429,20,28027054,28076664,1
ENSRNOG00000033624,ENSRNOT00000038069,Zfp266,690895,8,21477329,21492801,-1
ENSRNOG00000033624,ENSRNOT00000077465,Zfp266,690895,8,21477329,21492801,-1
ENSRNOG00000033624,ENSRNOT00000038069,Zfp426,690895,8,21477329,21492801,-1
ENSRNOG00000033624,ENSRNOT00000077465,Zfp426,690895,8,21477329,21492801,-1
ENSRNOG00000001572,ENSRNOT00000002140,Hoxd1,288151,3,61685619,61687758,1
ENSRNOG00000019891,ENSRNOT00000026960,Sgta,64667,7,11521998,11539319,1
ENSRNOG00000038076,ENSRNOT00000057933,RGD1563293,289269,13,93972426,93974410,1
ENSRNOG00000059327,ENSRNOT00000083913,,,1,116758148,116758225,-1
ENSRNOG00000042126,ENSRNOT00000065625,LOC679753,306222,4,87016003,87019219,-1
ENSRNOG00000042126,ENSRNOT00000065625,Lsm5,306222,4,87016003,87019219,-1
ENSRNOG00000005058,ENSRNOT00000006776,Lpcat4,296048,3,103726238,103733354,1
ENSRNOG00000055318,ENSRNOT00000086984,,,9,78295246,78295547,-1
ENSRNOG00000005496,ENSRNOT00000007476,Ing3,312154,4,49017311,49042990,1
ENSRNOG00000031864,ENSRNOT00000042547,RGD1563812,,13,96195836,96196695,1
ENSRNOG00000017889,ENSRNOT00000060527,Serac1,,1,46942192,46978261,-1
ENSRNOG00000001415,ENSRNOT00000001918,Ap1s1,360785,12,22665112,22676075,1
ENSRNOG00000053560,ENSRNOT00000092145,,,19,56435577,56441733,1
ENSRNOG00000007665,ENSRNOT00000010210,Cse1l,362273,3,163664136,163702060,1
ENSRNOG00000002794,ENSRNOT00000076879,Selp,25651,13,82429063,82464628,1
ENSRNOG00000002794,ENSRNOT00000003759,Selp,25651,13,82429063,82464628,1
ENSRNOG00000049773,ENSRNOT00000072745,,,15,29359765,29360198,-1
ENSRNOG00000013443,ENSRNOT00000018043,Tm9sf3,309475,1,260469043,260517323,-1
ENSRNOG00000055735,ENSRNOT00000091636,LOC100911127,100911127,15,36157251,36158195,-1
ENSRNOG00000026403,ENSRNOT00000081686,Naf1,306387,16,24578678,24612732,-1
ENSRNOG00000026403,ENSRNOT00000033916,Naf1,306387,16,24578678,24612732,-1
ENSRNOG00000037380,ENSRNOT00000047772,,,1,91746486,91747174,1
ENSRNOG00000054902,ENSRNOT00000079965,,89821,8,103503985,103554468,-1
ENSRNOG00000054902,ENSRNOT00000089833,,89821,8,103503985,103554468,-1
ENSRNOG00000026248,ENSRNOT00000030228,Nmt2,291318,17,78921793,78962476,-1
ENSRNOG00000028768,ENSRNOT00000022648,Gbp4,310917,2,248249468,248263168,1
ENSRNOG00000028768,ENSRNOT00000022648,LOC100911495,310917,2,248249468,248263168,1
ENSRNOG00000022491,ENSRNOT00000036209,Wdr76,311361,3,113448877,113478215,1
ENSRNOG00000023812,ENSRNOT00000033933,Raver2,362551,5,119903507,119981047,1
ENSRNOG00000002164,ENSRNOT00000002941,Nmu,63887,14,34354503,34381828,1
ENSRNOG00000022067,ENSRNOT00000004821,Tlr5,289337,13,101381510,101385764,1
ENSRNOG00000022669,ENSRNOT00000051619,Cd177,499099,1,82964683,82987253,-1
ENSRNOG00000052174,ENSRNOT00000080234,,100361920,4,126070992,126071261,-1
ENSRNOG00000058461,ENSRNOT00000084202,Sfpq,252855,5,145079803,145088498,1
ENSRNOG00000045634,ENSRNOT00000013038,Olr496,295766,3,73933273,73934208,-1
ENSRNOG00000047227,ENSRNOT00000075675,LOC100910599,300599,15,36302001,36302945,-1
ENSRNOG00000047227,ENSRNOT00000075675,LOC100910599,100910599,15,36302001,36302945,-1
ENSRNOG00000047227,ENSRNOT00000075675,Olr1293,300599,15,36302001,36302945,-1
ENSRNOG00000047227,ENSRNOT00000075675,Olr1293,100910599,15,36302001,36302945,-1
ENSRNOG00000052364,ENSRNOT00000079661,,,15,31209775,31210242,1
ENSRNOG00000056982,ENSRNOT00000088733,,,4,72423070,72423175,1
ENSRNOG00000002563,ENSRNOT00000080894,Mcts1,302500,X,124894466,124906162,1
ENSRNOG00000002563,ENSRNOT00000066677,Mcts1,302500,X,124894466,124906162,1
ENSRNOG00000002563,ENSRNOT00000080894,Mcts1,689500,X,124894466,124906162,1
ENSRNOG00000002563,ENSRNOT00000066677,Mcts1,689500,X,124894466,124906162,1
ENSRNOG00000045736,ENSRNOT00000073672,,,8,14290508,14292698,-1
ENSRNOG00000056533,ENSRNOT00000080922,,,13,12825011,12825120,-1
ENSRNOG00000060123,ENSRNOT00000085152,Kifc2,300053,7,117722975,117730714,1
ENSRNOG00000052057,ENSRNOT00000082874,,,1,250300653,250300952,-1
ENSRNOG00000058222,ENSRNOT00000081427,,,2,257462312,257462651,1
ENSRNOG00000050842,ENSRNOT00000071711,LOC103691445,100910543,15,35909279,35910226,1
ENSRNOG00000050842,ENSRNOT00000071711,LOC103691445,103691445,15,35909279,35910226,1
ENSRNOG00000013970,ENSRNOT00000018923,Cdt1,292071,19,55381565,55386511,1
ENSRNOG00000008218,ENSRNOT00000010853,Atp6v0e2,436582,4,78168117,78171265,1
ENSRNOG00000004645,ENSRNOT00000006319,Galnt5,83627,3,44025300,44074678,1
ENSRNOG00000049928,ENSRNOT00000071598,,,15,32324830,32325404,1
ENSRNOG00000018140,ENSRNOT00000046847,Smad2,29357,18,72550219,72612078,1
ENSRNOG00000018140,ENSRNOT00000092173,Smad2,29357,18,72550219,72612078,1
ENSRNOG00000018140,ENSRNOT00000089468,Smad2,29357,18,72550219,72612078,1
ENSRNOG00000003657,ENSRNOT00000004936,Pkmyt1,287101,10,13061170,13073283,1
ENSRNOG00000055564,ENSRNOT00000088555,RGD1564664,499839,3,82854777,82856171,-1
ENSRNOG00000010478,ENSRNOT00000033897,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000082680,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000078064,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000084685,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000087017,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000077517,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000013961,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000010478,ENSRNOT00000014073,LOC299282,24795,6,127941526,128080889,1
ENSRNOG00000003518,ENSRNOT00000004670,Olr1592,289254,13,92209129,92210052,-1
ENSRNOG00000050698,ENSRNOT00000036261,Olr215,293362,1,170887363,170888310,1
ENSRNOG00000047040,ENSRNOT00000042039,Lhb,25329,1,101410019,101413724,1
ENSRNOG00000047040,ENSRNOT00000067468,Lhb,25329,1,101410019,101413724,1
ENSRNOG00000060253,ENSRNOT00000083836,,,13,34432116,34432244,-1
ENSRNOG00000046383,ENSRNOT00000070950,,,10,72283047,72283142,1
ENSRNOG00000001418,ENSRNOT00000040015,Znhit1,100360077,12,22726643,22732943,1
ENSRNOG00000001418,ENSRNOT00000077293,Znhit1,100360077,12,22726643,22732943,1
ENSRNOG00000009487,ENSRNOT00000012560,Gpr160,499588,2,116105111,116161998,-1
ENSRNOG00000020542,ENSRNOT00000076458,Krtcap2,295243,2,188561429,188565544,1
ENSRNOG00000020542,ENSRNOT00000027867,Krtcap2,295243,2,188561429,188565544,1
ENSRNOG00000019170,ENSRNOT00000025950,Il27,,1,198003683,198008893,-1
ENSRNOG00000019476,ENSRNOT00000088192,Agap1,316611,9,96621586,97030163,1
ENSRNOG00000019476,ENSRNOT00000065720,Agap1,316611,9,96621586,97030163,1
ENSRNOG00000014831,ENSRNOT00000019887,Ccin,298392,5,59452348,59454233,1
ENSRNOG00000010105,ENSRNOT00000013393,S100a11,445415,2,193866951,193868502,1
ENSRNOG00000010536,ENSRNOT00000014353,Nr2c2,50659,4,124005280,124030349,1
ENSRNOG00000051813,ENSRNOT00000087114,Pygo1,691857,8,79606789,79627166,1
ENSRNOG00000055428,ENSRNOT00000087773,,,4,101882994,101883460,1
ENSRNOG00000025793,ENSRNOT00000055048,Usp31,308959,1,191615146,191676915,-1
ENSRNOG00000025793,ENSRNOT00000082927,Usp31,308959,1,191615146,191676915,-1
ENSRNOG00000042029,ENSRNOT00000022514,Efs,290212,15,33578381,33589522,-1
ENSRNOG00000054997,ENSRNOT00000084153,,,10,21386787,21387030,-1
ENSRNOG00000036864,ENSRNOT00000055335,Actl10,100911682,3,150055749,150056789,1
ENSRNOG00000022189,ENSRNOT00000036258,Htatip2,292935,1,105094411,105109461,1
ENSRNOG00000005542,ENSRNOT00000046811,Apob,54225,6,33176778,33224997,1
ENSRNOG00000005542,ENSRNOT00000007371,Apob,54225,6,33176778,33224997,1
ENSRNOG00000038033,ENSRNOT00000057873,,,13,5480150,5480629,1
ENSRNOG00000055799,ENSRNOT00000090617,,,10,55617756,55617870,1
ENSRNOG00000029738,ENSRNOT00000046078,Diras1,366826,7,11556192,11561056,1
ENSRNOG00000061699,ENSRNOT00000085205,,,4,102876038,102876328,1
ENSRNOG00000061699,ENSRNOT00000085205,,,4,102876038,102876328,1
ENSRNOG00000057338,ENSRNOT00000089549,Olr867,298476,5,137873745,137874692,-1
ENSRNOG00000036364,ENSRNOT00000054483,Mir199a2,,13,80125487,80125596,1
ENSRNOG00000013023,ENSRNOT00000017555,Gltscr2,292624,1,77836196,77844189,-1
ENSRNOG00000038291,ENSRNOT00000079097,Lrrc63,364427,15,57133192,57170443,-1
ENSRNOG00000038291,ENSRNOT00000058294,Lrrc63,364427,15,57133192,57170443,-1
ENSRNOG00000012393,ENSRNOT00000016519,S100a13,295213,2,189906022,189912516,1
ENSRNOG00000011100,ENSRNOT00000014756,,,X,115425327,115426083,-1
ENSRNOG00000043259,ENSRNOT00000065209,,,10,63320137,63320572,1
ENSRNOG00000046866,ENSRNOT00000048222,Olr1598,405221,13,92358280,92359212,1
ENSRNOG00000019260,ENSRNOT00000026060,Ceacam20,292701,1,80880856,80912082,1
ENSRNOG00000033266,ENSRNOT00000034340,Prss30,287106,10,13348307,13352371,-1
ENSRNOG00000046607,ENSRNOT00000072427,Cited4,114491,5,139597731,139598622,1
ENSRNOG00000029211,ENSRNOT00000050456,Mogat3,685560,12,22708708,22710674,-1
ENSRNOG00000054800,ENSRNOT00000087312,,,13,65679741,65679852,-1
ENSRNOG00000014097,ENSRNOT00000019104,Psmd7,307821,19,39639432,39646718,-1
ENSRNOG00000051079,ENSRNOT00000076509,,,10,70222690,70223220,-1
ENSRNOG00000007949,ENSRNOT00000010984,Rgn,25106,X,1833492,1848904,-1
ENSRNOG00000009139,ENSRNOT00000021871,Fubp3,362106,3,10222381,10269721,-1
ENSRNOG00000020869,ENSRNOT00000028316,mrpl9,310653,2,195684210,195689052,1
ENSRNOG00000032202,ENSRNOT00000044484,Creb3l3,314638,7,11490852,11499282,1
ENSRNOG00000030761,ENSRNOT00000052426,Olr840,298733,5,59326803,59327762,1
