ensembl_gene_id,illumina_humanht_12_v4
ENSG00000266498,
ENSG00000272476,
ENSG00000198015,
ENSG00000198015,ILMN_2356890
ENSG00000198015,ILMN_2356895
ENSG00000226051,
ENSG00000255022,
ENSG00000228528,ILMN_1859259
ENSG00000277232,
ENSG00000254650,
ENSG00000235817,
ENSG00000206142,ILMN_3246051
ENSG00000206142,ILMN_1693720
ENSG00000206142,
ENSG00000206142,ILMN_1652761
ENSG00000206142,ILMN_1688817
ENSG00000206142,ILMN_1661715
ENSG00000230507,ILMN_1777668
ENSG00000259441,
ENSG00000144843,ILMN_1794512
ENSG00000144843,
ENSG00000226714,
ENSG00000257662,ILMN_3246315
ENSG00000237701,
ENSG00000236704,
ENSG00000215159,
ENSG00000174705,
ENSG00000174705,ILMN_1764723
ENSG00000254995,ILMN_1724194
ENSG00000254995,ILMN_1803698
ENSG00000254995,
ENSG00000282477,
ENSG00000229500,
ENSG00000243719,
ENSG00000165655,ILMN_1787265
ENSG00000165655,ILMN_3251625
ENSG00000282609,
ENSG00000240305,
ENSG00000243810,
ENSG00000048545,
ENSG00000048545,ILMN_1662086
ENSG00000231529,
ENSG00000087460,ILMN_1804283
ENSG00000087460,ILMN_1769191
ENSG00000087460,
ENSG00000087460,ILMN_1785637
ENSG00000170577,ILMN_1663772
ENSG00000257569,
ENSG00000164136,ILMN_2369221
ENSG00000164136,ILMN_1724181
ENSG00000164136,ILMN_2273053
ENSG00000164136,ILMN_1785312
ENSG00000164136,
ENSG00000227698,
ENSG00000270020,
ENSG00000232841,
ENSG00000248949,
ENSG00000066044,ILMN_1764873
ENSG00000066044,
ENSG00000187166,ILMN_1756125
ENSG00000005810,ILMN_1811972
ENSG00000005810,
ENSG00000270614,
ENSG00000196634,ILMN_1698638
ENSG00000025156,ILMN_1800311
ENSG00000281562,
ENSG00000214331,ILMN_1736856
ENSG00000214331,
ENSG00000233241,
ENSG00000114115,ILMN_1656837
ENSG00000114115,
ENSG00000227956,
ENSG00000233469,
ENSG00000157870,
ENSG00000157870,ILMN_3243682
ENSG00000238086,
ENSG00000215126,ILMN_3248676
ENSG00000215126,ILMN_3248957
ENSG00000215126,ILMN_1659006
ENSG00000215126,ILMN_1652417
ENSG00000215126,ILMN_1687043
ENSG00000215126,ILMN_1784202
ENSG00000215126,
ENSG00000259117,
ENSG00000147536,
ENSG00000272362,
ENSG00000167779,ILMN_1669362
ENSG00000166262,
ENSG00000267345,
ENSG00000244621,
ENSG00000259772,
ENSG00000155052,
ENSG00000155052,ILMN_2390504
ENSG00000155052,ILMN_1710394
ENSG00000047365,
ENSG00000047365,ILMN_1709360
ENSG00000047365,ILMN_3244434
ENSG00000047365,ILMN_1767541
ENSG00000047365,ILMN_1683867
ENSG00000216307,
ENSG00000108255,ILMN_1772214
ENSG00000224035,
ENSG00000259448,
ENSG00000168367,
ENSG00000168367,ILMN_1656257
ENSG00000262655,ILMN_1791890
ENSG00000262655,
ENSG00000228501,ILMN_3282972
ENSG00000276501,
ENSG00000263952,
ENSG00000224356,
ENSG00000224356,ILMN_3242288
ENSG00000224356,ILMN_1695585
ENSG00000224356,ILMN_2310703
ENSG00000233490,
ENSG00000169905,ILMN_1758057
ENSG00000169905,ILMN_2113938
ENSG00000169905,ILMN_1806093
ENSG00000169905,
ENSG00000254042,
ENSG00000244395,ILMN_3242490
ENSG00000244395,ILMN_1800421
ENSG00000244395,ILMN_1666417
ENSG00000244395,ILMN_2194115
ENSG00000249454,
ENSG00000246084,
ENSG00000234650,
ENSG00000187821,ILMN_1693843
ENSG00000149926,ILMN_3236491
ENSG00000149926,ILMN_1655498
ENSG00000149926,
ENSG00000198947,
ENSG00000198947,ILMN_2373106
ENSG00000198947,ILMN_2381286
ENSG00000198947,ILMN_1653434
ENSG00000198947,ILMN_1786069
ENSG00000198947,ILMN_1667756
ENSG00000106404,ILMN_1682226
ENSG00000106404,ILMN_2405667
ENSG00000106404,ILMN_1658351
ENSG00000106404,ILMN_1708267
ENSG00000272391,ILMN_3235808
ENSG00000272391,ILMN_1662130
ENSG00000272391,ILMN_3239673
ENSG00000272391,ILMN_3281684
ENSG00000272391,
ENSG00000188581,ILMN_1669119
ENSG00000188581,ILMN_1657962
ENSG00000188581,ILMN_2209260
ENSG00000188581,ILMN_3251708
ENSG00000102021,ILMN_1783905
ENSG00000231046,
ENSG00000234907,
ENSG00000233800,
ENSG00000240494,
ENSG00000238046,
ENSG00000136305,ILMN_1668910
ENSG00000136305,ILMN_3210806
ENSG00000136305,
ENSG00000233560,
ENSG00000280046,ILMN_1670925
ENSG00000265728,
ENSG00000183207,
ENSG00000270815,
ENSG00000250602,
ENSG00000223612,ILMN_3220718
ENSG00000229704,
ENSG00000240204,
ENSG00000213411,
ENSG00000229356,
ENSG00000237259,
ENSG00000258875,ILMN_1849090
ENSG00000255872,ILMN_2198499
ENSG00000179270,ILMN_1701186
ENSG00000179270,ILMN_3246494
ENSG00000142185,ILMN_2352380
ENSG00000142185,ILMN_1743987
ENSG00000142185,
ENSG00000182447,ILMN_2259155
ENSG00000172345,ILMN_1783998
ENSG00000172345,ILMN_1784364
ENSG00000172345,
ENSG00000248574,
ENSG00000237328,
ENSG00000203463,
ENSG00000229031,
ENSG00000249945,
ENSG00000234461,
ENSG00000255856,
ENSG00000102195,ILMN_1694483
ENSG00000179979,ILMN_2140700
ENSG00000146039,ILMN_1720461
ENSG00000260280,ILMN_3250899
ENSG00000260280,ILMN_2336133
ENSG00000260280,ILMN_2368575
ENSG00000260280,ILMN_2272708
ENSG00000260280,ILMN_2262177
ENSG00000260280,ILMN_2336130
ENSG00000260280,ILMN_1664993
ENSG00000260280,ILMN_1815283
ENSG00000260280,ILMN_1707804
ENSG00000260280,ILMN_1698047
ENSG00000260280,ILMN_1776527
ENSG00000260280,ILMN_1665960
ENSG00000282440,
ENSG00000156030,ILMN_1770850
ENSG00000156030,ILMN_2412922
ENSG00000156030,ILMN_1763091
ENSG00000156030,
ENSG00000156030,ILMN_2297373
ENSG00000090339,ILMN_1812226
ENSG00000090339,ILMN_1734660
ENSG00000090339,
ENSG00000260860,
ENSG00000233006,
ENSG00000150244,ILMN_1762021
ENSG00000229649,
ENSG00000269236,
ENSG00000234844,ILMN_3282321
ENSG00000234844,ILMN_1695872
ENSG00000224470,ILMN_3233871
ENSG00000224470,ILMN_1689172
ENSG00000224470,ILMN_3193798
ENSG00000224470,ILMN_1764186
ENSG00000224470,ILMN_3232536
ENSG00000266101,
ENSG00000133773,
ENSG00000133773,ILMN_1662318
ENSG00000120690,ILMN_1664010
ENSG00000120690,
ENSG00000279198,
ENSG00000258084,
ENSG00000049239,ILMN_2198823
ENSG00000049239,ILMN_1721136
ENSG00000049239,
ENSG00000135437,
ENSG00000135437,ILMN_1773395
ENSG00000251195,
ENSG00000224852,
ENSG00000232002,
ENSG00000068120,
ENSG00000068120,ILMN_2352326
ENSG00000068120,ILMN_1753498
ENSG00000233402,ILMN_3279297
ENSG00000277877,
ENSG00000232200,
ENSG00000136826,ILMN_1779857
ENSG00000136826,ILMN_2137789
ENSG00000136826,
ENSG00000257275,
ENSG00000271588,
ENSG00000236574,ILMN_3234513
ENSG00000236574,ILMN_3234116
ENSG00000273696,ILMN_2088565
ENSG00000273696,ILMN_2291565
ENSG00000273696,ILMN_1679921
ENSG00000273696,ILMN_1757689
ENSG00000273696,ILMN_1665732
ENSG00000282785,
ENSG00000243384,
ENSG00000186160,ILMN_1693594
ENSG00000186160,ILMN_2267797
ENSG00000186160,ILMN_2359698
ENSG00000186160,ILMN_1747874
ENSG00000129197,
ENSG00000129197,ILMN_1770339
ENSG00000273800,
ENSG00000157343,ILMN_1712616
ENSG00000157343,
ENSG00000226888,
ENSG00000122176,ILMN_1789639
ENSG00000122176,
ENSG00000249785,
ENSG00000233610,
ENSG00000230558,
ENSG00000114767,ILMN_1689972
ENSG00000145414,
ENSG00000145414,ILMN_1679891
ENSG00000163606,ILMN_2408112
ENSG00000163606,ILMN_1750003
ENSG00000254704,
ENSG00000253845,
ENSG00000236325,
ENSG00000250984,
ENSG00000262333,ILMN_2191759
ENSG00000262333,ILMN_1723017
ENSG00000169752,
ENSG00000151023,ILMN_2097164
ENSG00000151023,ILMN_1735292
ENSG00000151023,
ENSG00000146409,ILMN_1669831
ENSG00000146409,
ENSG00000105655,ILMN_1747934
ENSG00000105655,
ENSG00000105677,
ENSG00000229713,
ENSG00000223377,
ENSG00000185909,ILMN_1695246
ENSG00000185909,
ENSG00000228435,
ENSG00000261814,
ENSG00000248673,
ENSG00000233456,
ENSG00000140374,ILMN_1718924
ENSG00000140374,
ENSG00000249362,
ENSG00000240271,
ENSG00000172530,
ENSG00000172530,ILMN_1680685
ENSG00000172530,ILMN_1663631
ENSG00000172530,ILMN_1701216
ENSG00000188280,ILMN_1651351
ENSG00000188280,ILMN_1798463
ENSG00000188280,ILMN_1743195
ENSG00000113583,ILMN_1695917
ENSG00000113583,
ENSG00000233193,
ENSG00000227438,
ENSG00000100290,ILMN_1770505
ENSG00000187527,ILMN_1775285
ENSG00000187527,
ENSG00000270639,
ENSG00000102870,ILMN_1810891
ENSG00000102870,ILMN_2316599
ENSG00000196433,ILMN_1690595
ENSG00000230175,
ENSG00000235065,ILMN_1656662
ENSG00000224946,
ENSG00000104154,ILMN_1653098
ENSG00000104154,ILMN_2191167
ENSG00000104154,
ENSG00000196531,ILMN_2167617
ENSG00000196531,
ENSG00000168061,ILMN_1776674
ENSG00000162885,ILMN_1780188
ENSG00000162885,
ENSG00000175701,ILMN_1693685
ENSG00000146066,ILMN_1774334
ENSG00000139197,
ENSG00000139197,ILMN_1660232
ENSG00000248755,
ENSG00000166596,ILMN_2379110
ENSG00000166596,ILMN_1802539
ENSG00000166596,ILMN_2278539
ENSG00000166596,
ENSG00000249525,
ENSG00000170476,ILMN_2193233
ENSG00000170476,ILMN_1662878
ENSG00000275888,
ENSG00000164649,ILMN_2230683
ENSG00000164649,
ENSG00000279825,
ENSG00000250272,
ENSG00000236852,ILMN_3203006
ENSG00000274143,
ENSG00000170293,ILMN_3266669
ENSG00000129932,ILMN_1784977
ENSG00000129932,
ENSG00000118004,ILMN_1735192
ENSG00000118004,ILMN_2414268
ENSG00000118004,ILMN_2298189
ENSG00000118004,
ENSG00000197176,
ENSG00000237954,
ENSG00000235892,
ENSG00000250704,
ENSG00000278194,
ENSG00000258230,
ENSG00000279280,
ENSG00000112658,ILMN_1803398
ENSG00000230947,
ENSG00000155744,ILMN_1779486
ENSG00000155744,
ENSG00000257155,
ENSG00000233262,
ENSG00000272140,
ENSG00000266261,
ENSG00000205060,ILMN_1697959
ENSG00000205060,
ENSG00000255336,
ENSG00000276053,
ENSG00000275536,
ENSG00000223495,ILMN_3237860
ENSG00000223495,ILMN_3294085
ENSG00000223495,ILMN_1705759
ENSG00000102678,ILMN_1762531
ENSG00000102678,ILMN_1892050
ENSG00000169375,ILMN_1805996
ENSG00000169375,
ENSG00000254321,
ENSG00000273536,
ENSG00000266844,
ENSG00000044115,
ENSG00000044115,ILMN_1804854
ENSG00000044115,ILMN_2230902
ENSG00000266936,
ENSG00000277215,ILMN_3265439
ENSG00000277215,ILMN_3193949
ENSG00000253873,ILMN_2386379
ENSG00000253873,ILMN_1671403
ENSG00000253873,ILMN_2296644
ENSG00000253873,ILMN_2251963
ENSG00000230489,
ENSG00000254227,
ENSG00000255259,
ENSG00000140548,ILMN_1788700
ENSG00000140548,
ENSG00000274273,
ENSG00000242206,ILMN_3242288
ENSG00000242206,ILMN_1677697
ENSG00000258027,
ENSG00000260550,
ENSG00000220891,ILMN_1666371
ENSG00000226594,
ENSG00000186328,
ENSG00000228759,ILMN_1666118
ENSG00000233858,
ENSG00000272144,ILMN_1873793
ENSG00000124813,
ENSG00000124813,ILMN_2377746
ENSG00000124813,ILMN_1716651
ENSG00000124813,ILMN_1669066
ENSG00000220848,
ENSG00000259342,
ENSG00000156299,ILMN_1655577
ENSG00000156299,
ENSG00000205085,
ENSG00000017797,ILMN_1791840
ENSG00000017797,
ENSG00000254974,
ENSG00000138835,ILMN_1731478
ENSG00000138835,
ENSG00000138835,ILMN_1728711
ENSG00000138835,ILMN_2248655
ENSG00000138835,ILMN_1763371
ENSG00000138835,ILMN_2260224
ENSG00000138835,ILMN_1724349
ENSG00000233827,ILMN_1787681
ENSG00000169849,ILMN_1719688
ENSG00000260304,
ENSG00000223705,ILMN_1722450
ENSG00000223705,ILMN_1681899
ENSG00000223705,ILMN_1688070
ENSG00000223705,
ENSG00000185761,ILMN_1793040
ENSG00000185761,
ENSG00000205593,ILMN_1659029
ENSG00000205593,
ENSG00000228824,ILMN_1653286
ENSG00000228824,
ENSG00000280971,
ENSG00000250205,
ENSG00000225371,ILMN_3179762
ENSG00000225371,ILMN_3201380
ENSG00000225371,ILMN_3232057
ENSG00000225371,ILMN_3229954
ENSG00000263435,
ENSG00000130612,
ENSG00000224122,
ENSG00000170454,ILMN_1721247
ENSG00000114988,ILMN_1755221
ENSG00000114988,
ENSG00000143578,
ENSG00000143578,ILMN_1711171
ENSG00000203462,
ENSG00000229040,
ENSG00000206402,
ENSG00000282006,
ENSG00000134504,ILMN_1759984
ENSG00000134504,
ENSG00000282038,
ENSG00000275061,
ENSG00000263167,
ENSG00000253333,ILMN_1770498
ENSG00000253333,ILMN_1705991
ENSG00000130706,ILMN_1760143
ENSG00000130706,ILMN_2389013
ENSG00000130706,
ENSG00000226049,ILMN_1663486
ENSG00000249909,
ENSG00000269720,
ENSG00000253399,
ENSG00000160072,
ENSG00000160072,ILMN_1652459
ENSG00000216762,
ENSG00000171310,
ENSG00000171310,ILMN_1655880
ENSG00000261578,
ENSG00000227129,
ENSG00000243514,
ENSG00000274213,
ENSG00000154016,ILMN_1802963
ENSG00000154016,ILMN_2353023
ENSG00000154016,ILMN_2353027
ENSG00000154016,ILMN_1656472
ENSG00000154016,ILMN_2353030
ENSG00000154016,ILMN_2264011
ENSG00000177352,ILMN_1768433
ENSG00000278424,
ENSG00000213120,
ENSG00000188643,ILMN_1728049
ENSG00000234362,
ENSG00000267604,
ENSG00000277959,
ENSG00000206433,
ENSG00000206378,
ENSG00000182795,ILMN_1676725
ENSG00000182795,ILMN_2073446
ENSG00000182795,ILMN_1706483
ENSG00000279430,
ENSG00000233467,
ENSG00000234354,ILMN_3299955
ENSG00000234354,ILMN_1750636
ENSG00000234354,ILMN_3242288
ENSG00000234354,ILMN_2209027
ENSG00000234354,ILMN_1695585
ENSG00000234354,ILMN_3209193
ENSG00000234354,ILMN_3285153
ENSG00000234354,ILMN_2310703
ENSG00000259503,
ENSG00000279549,
ENSG00000228030,ILMN_1784763
ENSG00000228030,ILMN_1654672
ENSG00000259135,
ENSG00000278978,
ENSG00000059378,ILMN_1718558
ENSG00000059378,
ENSG00000232312,
ENSG00000259915,ILMN_1819590
ENSG00000197766,ILMN_1777190
ENSG00000280939,
ENSG00000143811,ILMN_1808568
ENSG00000143811,
ENSG00000272128,
ENSG00000253552,ILMN_3277209
ENSG00000253552,ILMN_3208576
ENSG00000253552,ILMN_1680206
ENSG00000253552,
ENSG00000140830,
ENSG00000140830,ILMN_1748488
ENSG00000139287,ILMN_1734352
ENSG00000139287,
ENSG00000119915,ILMN_1692123
ENSG00000234413,
ENSG00000234141,
ENSG00000173376,ILMN_1689176
ENSG00000173376,
ENSG00000060303,
ENSG00000281832,ILMN_1742967
ENSG00000236503,
ENSG00000280893,ILMN_1727444
ENSG00000280893,ILMN_2194828
ENSG00000211592,
ENSG00000234162,
ENSG00000185052,ILMN_1663519
ENSG00000234551,
ENSG00000172086,ILMN_2091375
ENSG00000172086,ILMN_1745620
ENSG00000163155,ILMN_1792931
ENSG00000163155,
ENSG00000226671,
ENSG00000089775,
ENSG00000089775,ILMN_2048982
ENSG00000089775,ILMN_1658728
ENSG00000143001,ILMN_1667115
ENSG00000108592,ILMN_1811692
ENSG00000108592,
ENSG00000278768,
ENSG00000271676,
ENSG00000232536,
ENSG00000151725,ILMN_1679438
ENSG00000151725,
ENSG00000228812,
ENSG00000224217,
ENSG00000078403,ILMN_1743538
ENSG00000078403,ILMN_2399310
ENSG00000078403,ILMN_1751206
ENSG00000078403,
ENSG00000239801,
ENSG00000259102,
ENSG00000106927,ILMN_1695446
ENSG00000228473,
ENSG00000224359,
ENSG00000276378,
ENSG00000119509,ILMN_1683766
ENSG00000119509,ILMN_1763137
ENSG00000119509,
ENSG00000227230,
ENSG00000255029,
ENSG00000132613,ILMN_1780299
ENSG00000132613,ILMN_3240173
ENSG00000132613,
ENSG00000228912,
ENSG00000182601,ILMN_1665998
ENSG00000182601,
ENSG00000224717,ILMN_1785180
ENSG00000099364,
ENSG00000099364,ILMN_1671215
ENSG00000111237,ILMN_1704619
ENSG00000111237,
ENSG00000213301,
ENSG00000211455,
ENSG00000211455,ILMN_1755792
ENSG00000233609,
ENSG00000213652,ILMN_1655659
ENSG00000220548,
ENSG00000069702,ILMN_1784287
ENSG00000069702,
ENSG00000225891,
ENSG00000197549,ILMN_1739609
ENSG00000271045,
ENSG00000165325,
ENSG00000244260,
ENSG00000261742,ILMN_1720902
ENSG00000157833,ILMN_1707689
ENSG00000157833,
ENSG00000266222,
ENSG00000064989,ILMN_1758281
ENSG00000064989,
ENSG00000266654,
ENSG00000258216,
ENSG00000213131,
ENSG00000250564,
ENSG00000271049,
ENSG00000143952,ILMN_1761086
ENSG00000263278,ILMN_1767632
ENSG00000097046,ILMN_1741801
ENSG00000097046,
ENSG00000215045,
ENSG00000152056,
ENSG00000152056,ILMN_1768610
ENSG00000224241,
ENSG00000269842,ILMN_3310760
ENSG00000179912,ILMN_1764091
ENSG00000179912,ILMN_1805726
ENSG00000179912,
ENSG00000179912,ILMN_1784104
ENSG00000179912,ILMN_1800884
ENSG00000166801,ILMN_1778845
ENSG00000166801,ILMN_2410038
ENSG00000166801,
ENSG00000280634,
ENSG00000101898,
ENSG00000273991,
ENSG00000174384,ILMN_3238208
ENSG00000223734,
ENSG00000178222,ILMN_1806022
ENSG00000178222,
ENSG00000178222,ILMN_1787259
ENSG00000254308,
ENSG00000120820,ILMN_1802654
ENSG00000120820,
ENSG00000275038,ILMN_1838301
ENSG00000253239,
ENSG00000229266,ILMN_3244864
ENSG00000234792,
ENSG00000243904,
ENSG00000275886,
ENSG00000152763,ILMN_2251225
ENSG00000152763,ILMN_1670554
ENSG00000152763,ILMN_1752682
ENSG00000152763,ILMN_1679535
ENSG00000152763,
ENSG00000180535,ILMN_1673590
ENSG00000236165,
ENSG00000154162,ILMN_1709269
ENSG00000154162,
ENSG00000262339,
ENSG00000266846,
ENSG00000263098,
ENSG00000266149,ILMN_3245282
ENSG00000169994,ILMN_1793529
ENSG00000169994,
ENSG00000258808,ILMN_1911500
ENSG00000238061,
ENSG00000198909,ILMN_1779010
ENSG00000198909,ILMN_2296697
ENSG00000198909,
ENSG00000135298,ILMN_1671076
ENSG00000135298,
ENSG00000249240,
ENSG00000211637,
ENSG00000270093,
ENSG00000071051,ILMN_2356632
ENSG00000071051,ILMN_1724718
ENSG00000071051,
ENSG00000273473,
ENSG00000224746,
ENSG00000272203,
ENSG00000270347,
ENSG00000225433,
ENSG00000117154,ILMN_1730039
ENSG00000117154,
ENSG00000111231,ILMN_3239426
ENSG00000111231,ILMN_1704943
ENSG00000111231,
ENSG00000244471,ILMN_1735484
ENSG00000166855,ILMN_1709894
ENSG00000166855,
ENSG00000162949,ILMN_1677108
ENSG00000162949,
ENSG00000114450,ILMN_1733249
ENSG00000114450,ILMN_2129545
ENSG00000114450,
ENSG00000204576,ILMN_2392674
ENSG00000204576,ILMN_1750167
ENSG00000204576,
ENSG00000105428,ILMN_1744545
ENSG00000263935,
ENSG00000241553,ILMN_2393763
ENSG00000241553,ILMN_1707336
ENSG00000241553,ILMN_1803183
ENSG00000241553,
ENSG00000104490,ILMN_1788538
ENSG00000104490,ILMN_2343097
ENSG00000104490,ILMN_2266184
ENSG00000104490,
ENSG00000167994,ILMN_1741632
ENSG00000167994,
ENSG00000118707,ILMN_1709044
ENSG00000118707,
ENSG00000278729,
ENSG00000260685,
ENSG00000150316,ILMN_1713482
ENSG00000150316,
ENSG00000110344,ILMN_1739259
ENSG00000110344,
ENSG00000272789,
ENSG00000142677,ILMN_1666175
ENSG00000249890,
ENSG00000259317,
ENSG00000262943,ILMN_1735987
ENSG00000262943,ILMN_2137544
ENSG00000262943,
ENSG00000240761,ILMN_1724391
ENSG00000170835,ILMN_1723418
ENSG00000170835,ILMN_1678947
ENSG00000251105,
ENSG00000176490,ILMN_1775048
ENSG00000176490,
ENSG00000170989,ILMN_1884357
ENSG00000170989,ILMN_3235853
ENSG00000170989,ILMN_1653504
ENSG00000170989,
ENSG00000153914,
ENSG00000153914,ILMN_2373266
ENSG00000153914,ILMN_2275297
ENSG00000153914,ILMN_1720088
ENSG00000182095,ILMN_1766975
ENSG00000182095,
ENSG00000251206,
ENSG00000099984,ILMN_1789418
ENSG00000099984,ILMN_2355549
ENSG00000166348,ILMN_1738971
ENSG00000166348,
ENSG00000132341,ILMN_3307930
ENSG00000132341,ILMN_1757384
ENSG00000132341,
ENSG00000243135,ILMN_2206420
ENSG00000282278,
ENSG00000251691,
ENSG00000171928,ILMN_1751492
ENSG00000171928,ILMN_1661593
ENSG00000171928,
ENSG00000171928,ILMN_1682823
ENSG00000231703,
ENSG00000275719,
ENSG00000213148,ILMN_3266197
ENSG00000251224,
ENSG00000267263,
ENSG00000228798,
ENSG00000253874,
ENSG00000172172,ILMN_1671158
ENSG00000172172,
ENSG00000253205,
ENSG00000174004,ILMN_1746148
ENSG00000174004,
ENSG00000219387,
ENSG00000250420,ILMN_1814092
ENSG00000250420,
ENSG00000048140,ILMN_2374383
ENSG00000048140,ILMN_1777881
ENSG00000048140,
ENSG00000251331,
ENSG00000272630,
ENSG00000267082,
ENSG00000064652,
ENSG00000064652,ILMN_1795666
ENSG00000064652,ILMN_2085236
ENSG00000258913,
ENSG00000258913,ILMN_1760222
ENSG00000232461,
ENSG00000153292,ILMN_1744299
ENSG00000153292,ILMN_1787932
ENSG00000153292,
ENSG00000153292,ILMN_1672559
ENSG00000260536,
ENSG00000087301,ILMN_1709740
ENSG00000087301,
ENSG00000089234,
ENSG00000230021,
ENSG00000230021,ILMN_1663598
ENSG00000230021,ILMN_1700410
ENSG00000230021,ILMN_1754156
ENSG00000100412,
ENSG00000204019,ILMN_1668108
ENSG00000255504,
ENSG00000172296,
ENSG00000172296,ILMN_1867664
ENSG00000172296,ILMN_2233454
ENSG00000185730,
ENSG00000185730,ILMN_1764226
ENSG00000185730,ILMN_1712517
ENSG00000145736,
ENSG00000145736,ILMN_1672484
ENSG00000145736,ILMN_1700925
ENSG00000145736,ILMN_1759389
ENSG00000145736,ILMN_1786172
ENSG00000145736,ILMN_1655413
ENSG00000145736,ILMN_1662772
ENSG00000028839,
ENSG00000028839,ILMN_1708147
ENSG00000152969,ILMN_1784141
ENSG00000152969,ILMN_1656170
ENSG00000152969,ILMN_1711949
ENSG00000152413,ILMN_1804568
ENSG00000152413,
ENSG00000225463,
ENSG00000234397,
ENSG00000172250,ILMN_1801395
ENSG00000172250,ILMN_1657409
ENSG00000172250,ILMN_2289844
ENSG00000172250,
ENSG00000121552,ILMN_1669888
ENSG00000121552,
ENSG00000213089,ILMN_1667925
ENSG00000212916,ILMN_1784175
ENSG00000187498,ILMN_1653028
ENSG00000187498,
ENSG00000136104,ILMN_1782488
ENSG00000136104,
ENSG00000227349,
ENSG00000267255,
ENSG00000146755,ILMN_1700408
ENSG00000146755,ILMN_1719404
ENSG00000233465,
ENSG00000101400,ILMN_1753241
ENSG00000203334,ILMN_3307972
ENSG00000203334,ILMN_3311180
ENSG00000235485,ILMN_1745702
ENSG00000235485,ILMN_1701765
ENSG00000235485,ILMN_1813284
ENSG00000100979,ILMN_1773389
ENSG00000100979,ILMN_1711748
ENSG00000213462,ILMN_2118663
ENSG00000213462,
ENSG00000267775,
ENSG00000161551,
ENSG00000161551,ILMN_1667322
ENSG00000161551,ILMN_2212823
ENSG00000253637,
ENSG00000262873,
ENSG00000261491,ILMN_3215008
ENSG00000227220,
ENSG00000179253,ILMN_3270922
ENSG00000227051,ILMN_1713744
ENSG00000227051,
ENSG00000127578,ILMN_1712705
ENSG00000127578,ILMN_1809601
ENSG00000230054,
ENSG00000240241,
ENSG00000169288,
ENSG00000115274,ILMN_1779040
ENSG00000115274,
ENSG00000226849,
ENSG00000165996,ILMN_1725791
ENSG00000165996,
ENSG00000117507,ILMN_1672564
ENSG00000117507,ILMN_2078124
ENSG00000184164,
ENSG00000184164,ILMN_1748707
ENSG00000235666,
ENSG00000229897,ILMN_3264100
ENSG00000274702,
ENSG00000181192,ILMN_1664369
ENSG00000181192,
ENSG00000279006,
ENSG00000130723,ILMN_3247802
ENSG00000130723,
ENSG00000130723,ILMN_3248270
ENSG00000231317,
ENSG00000166979,
ENSG00000166979,ILMN_1695959
ENSG00000249779,
ENSG00000229145,
ENSG00000281453,
ENSG00000248643,ILMN_1757439
ENSG00000248643,ILMN_1673697
ENSG00000248643,
ENSG00000248643,ILMN_1760991
ENSG00000248643,ILMN_1709042
ENSG00000248643,ILMN_1712455
ENSG00000186868,
ENSG00000186868,ILMN_2310814
ENSG00000186868,ILMN_1710903
ENSG00000186868,ILMN_2298727
ENSG00000251396,
ENSG00000226347,
ENSG00000148057,
ENSG00000211776,
ENSG00000067057,
ENSG00000067057,ILMN_1805737
ENSG00000067057,ILMN_1851760
ENSG00000256458,ILMN_3218529
ENSG00000218109,ILMN_1794703
ENSG00000250745,ILMN_3237186
ENSG00000250745,ILMN_3298585
ENSG00000250745,ILMN_3298384
ENSG00000250745,ILMN_1729209
ENSG00000250745,ILMN_3221852
ENSG00000250745,ILMN_1684499
ENSG00000250745,ILMN_3237263
ENSG00000250745,ILMN_2335123
ENSG00000250745,ILMN_3194480
ENSG00000187791,ILMN_3187300
ENSG00000187791,
ENSG00000275741,
ENSG00000265128,
ENSG00000258869,
ENSG00000234171,
ENSG00000116096,ILMN_1705849
ENSG00000241101,
ENSG00000147684,ILMN_3243859
ENSG00000147684,
ENSG00000100883,ILMN_2312275
ENSG00000100883,ILMN_1663149
ENSG00000100883,
ENSG00000183978,
ENSG00000183978,ILMN_2064898
ENSG00000271971,
ENSG00000121742,ILMN_1718671
ENSG00000121742,ILMN_2226223
ENSG00000247199,
ENSG00000257467,
ENSG00000145287,ILMN_2093343
ENSG00000145287,ILMN_1653026
ENSG00000145287,
ENSG00000143171,ILMN_1809730
ENSG00000143171,ILMN_1750624
ENSG00000143171,
