,ensembl_gene_id,affy_hg_u95av2
43243,ENSG00000020129,38307_at
43244,ENSG00000020129,38308_g_at
43245,ENSG00000204428,
43246,ENSG00000076944,38259_at
43247,ENSG00000157014,36954_at
43248,ENSG00000174640,37919_at
43249,ENSG00000187847,
43250,ENSG00000177058,
43251,ENSG00000273594,
43252,ENSG00000100075,38998_g_at
43253,ENSG00000100075,39825_at
43254,ENSG00000163161,1885_at
43255,ENSG00000204556,
43256,ENSG00000174640,
43257,ENSG00000043462,
43258,ENSG00000257989,
43259,ENSG00000121552,39581_at
43260,ENSG00000150773,
43261,ENSG00000075884,
43262,ENSG00000263787,
43263,ENSG00000255122,
43264,ENSG00000261124,
43265,ENSG00000242841,
43266,ENSG00000042317,
43267,ENSG00000239269,
43268,ENSG00000232459,
43269,ENSG00000232748,
43270,ENSG00000272724,
43271,ENSG00000157014,
43272,ENSG00000125319,
43273,ENSG00000183023,34915_at
43274,ENSG00000177879,38074_at
43275,ENSG00000196588,35629_at
43276,ENSG00000196588,35563_at
43277,ENSG00000258018,
43278,ENSG00000244342,
43279,ENSG00000196588,
43280,ENSG00000198056,798_at
43281,ENSG00000177879,
43282,ENSG00000236318,
43283,ENSG00000269431,
43284,ENSG00000188042,39829_at
43285,ENSG00000146755,
43286,ENSG00000155511,
43287,ENSG00000280030,
43288,ENSG00000271655,
43289,ENSG00000214881,
43290,ENSG00000111716,
43291,ENSG00000225703,
43292,ENSG00000154240,33239_at
43293,ENSG00000268541,
43294,ENSG00000123395,
43295,ENSG00000276693,
43296,ENSG00000004939,33336_at
43297,ENSG00000214344,
43298,ENSG00000225463,
43299,ENSG00000154240,
43300,ENSG00000234397,
43301,ENSG00000228034,
43302,ENSG00000227283,
43303,ENSG00000172250,33332_at
43304,ENSG00000164520,
43305,ENSG00000165272,39248_at
43306,ENSG00000165272,39249_at
43307,ENSG00000214062,
43308,ENSG00000262461,
43309,ENSG00000270601,
43310,ENSG00000229127,
43311,ENSG00000101210,35175_f_at
43312,ENSG00000101210,35174_i_at
43313,ENSG00000186767,
43314,ENSG00000004939,
43315,ENSG00000068831,
43316,ENSG00000217178,
43317,ENSG00000182132,
43318,ENSG00000165359,
43319,ENSG00000206232,
43320,ENSG00000145536,
43321,ENSG00000172250,
43322,ENSG00000100075,
43323,ENSG00000223786,
43324,ENSG00000160752,37325_at
43325,ENSG00000197444,
43326,ENSG00000188191,1091_at
43327,ENSG00000272243,
43328,ENSG00000183023,
43329,ENSG00000100121,715_s_at
43330,ENSG00000100121,41868_at
43331,ENSG00000100121,32893_s_at
43332,ENSG00000276459,
43333,ENSG00000020129,
43334,ENSG00000064195,
43335,ENSG00000135940,39443_s_at
43336,ENSG00000135940,39921_at
43337,ENSG00000204947,
43338,ENSG00000099290,39434_at
43339,ENSG00000184014,33924_at
43340,ENSG00000232369,
43341,ENSG00000267506,
43342,ENSG00000245526,
43343,ENSG00000182195,39967_at
43344,ENSG00000236039,
43345,ENSG00000188191,
43346,ENSG00000242990,
43347,ENSG00000268949,
43348,ENSG00000084072,34366_g_at
43349,ENSG00000084072,34364_at
43350,ENSG00000277715,
43351,ENSG00000122432,
43352,ENSG00000272479,
43353,ENSG00000084072,34365_at
43354,ENSG00000255958,
43355,ENSG00000279625,
43356,ENSG00000230005,
43357,ENSG00000276807,
43358,ENSG00000059769,
43359,ENSG00000270001,
43360,ENSG00000184014,
43361,ENSG00000229820,
43362,ENSG00000275895,36517_at
43363,ENSG00000272807,
43364,ENSG00000171056,
43365,ENSG00000226309,
43366,ENSG00000219693,
43367,ENSG00000113594,39617_at
43368,ENSG00000270509,
43369,ENSG00000223715,
43370,ENSG00000253114,
43371,ENSG00000264689,
43372,ENSG00000227529,
43373,ENSG00000136718,
43374,ENSG00000273903,
43375,ENSG00000116747,35295_g_at
43376,ENSG00000116747,35293_at
43377,ENSG00000113594,
43378,ENSG00000213530,
43379,ENSG00000254578,
43380,ENSG00000198056,
43381,ENSG00000135631,33882_at
43382,ENSG00000228711,
43383,ENSG00000227582,
43384,ENSG00000282728,
43385,ENSG00000184983,38983_at
43386,ENSG00000254608,
43387,ENSG00000110848,37645_at
43388,ENSG00000116747,35294_at
43389,ENSG00000255504,
43390,ENSG00000164398,31834_r_at
43391,ENSG00000169299,
43392,ENSG00000185730,
43393,ENSG00000110848,
43394,ENSG00000172296,
43395,ENSG00000179428,
43396,ENSG00000228075,
43397,ENSG00000116747,
43398,ENSG00000184983,
43399,ENSG00000235221,
43400,ENSG00000145014,
43401,ENSG00000198056,36400_at
43402,ENSG00000116857,
43403,ENSG00000204019,
43404,ENSG00000230021,
43405,ENSG00000174016,
43406,ENSG00000183087,1598_g_at
43407,ENSG00000183087,1597_at
43408,ENSG00000183087,37658_at
43409,ENSG00000280853,
43410,ENSG00000233941,
43411,ENSG00000129152,33482_at
43412,ENSG00000260536,
43413,ENSG00000196712,1236_s_at
43414,ENSG00000196712,35328_at
43415,ENSG00000196712,38289_r_at
43416,ENSG00000272839,
43417,ENSG00000255775,
43418,ENSG00000153086,
43419,ENSG00000164398,
43420,ENSG00000281120,
43421,ENSG00000230104,
43422,ENSG00000088827,
43423,ENSG00000229717,
43424,ENSG00000274081,
43425,ENSG00000134748,
43426,ENSG00000223345,
43427,ENSG00000270996,
43428,ENSG00000220694,
43429,ENSG00000196712,739_at
43430,ENSG00000175931,
43431,ENSG00000228308,
43432,ENSG00000244289,
43433,ENSG00000267333,
43434,ENSG00000249305,
43435,ENSG00000274533,
43436,ENSG00000256576,
43437,ENSG00000234665,
43438,ENSG00000261727,
43439,ENSG00000232461,
43440,ENSG00000254129,
43441,ENSG00000254034,
43442,ENSG00000184394,
43443,ENSG00000231322,
43444,ENSG00000163161,
43445,ENSG00000258913,
43446,ENSG00000233029,
43447,ENSG00000268262,
43448,ENSG00000133055,41017_at
43449,ENSG00000229961,
43450,ENSG00000236330,
43451,ENSG00000135631,
43452,ENSG00000226230,
43453,ENSG00000267082,
43454,ENSG00000256312,
43455,ENSG00000151005,
43456,ENSG00000136104,35972_at
43457,ENSG00000229110,
43458,ENSG00000242958,
43459,ENSG00000230881,
43460,ENSG00000222024,
43461,ENSG00000234998,
43462,ENSG00000261580,
43463,ENSG00000005073,31669_s_at
43464,ENSG00000005073,33248_at
43465,ENSG00000235751,
43466,ENSG00000128011,
43467,ENSG00000204581,
43468,ENSG00000270434,
43469,ENSG00000281008,
43470,ENSG00000248318,
43471,ENSG00000225963,
43472,ENSG00000226330,
43473,ENSG00000064652,
43474,ENSG00000175938,
43475,ENSG00000136104,
43476,ENSG00000226978,
43477,ENSG00000148688,39702_at
43478,ENSG00000250290,
43479,ENSG00000138674,35827_at
43480,ENSG00000263843,
43481,ENSG00000267193,
43482,ENSG00000231888,
43483,ENSG00000272630,
43484,ENSG00000101367,33456_at
43485,ENSG00000251331,
43486,ENSG00000146700,
43487,ENSG00000237848,
43488,ENSG00000268849,
43489,ENSG00000228239,
43490,ENSG00000005175,
43491,ENSG00000174007,
43492,ENSG00000270049,
43493,ENSG00000261289,
43494,ENSG00000243643,
43495,ENSG00000271736,
43496,ENSG00000247033,
43497,ENSG00000282028,
43498,ENSG00000254717,
43499,ENSG00000184986,
43500,ENSG00000196712,
43501,ENSG00000272172,
43502,ENSG00000129965,160038_s_at
43503,ENSG00000129965,36782_s_at
43504,ENSG00000129965,1591_s_at
43505,ENSG00000260218,
43506,ENSG00000141858,
43507,ENSG00000164111,37747_at
43508,ENSG00000237189,
43509,ENSG00000135315,
43510,ENSG00000224570,
43511,ENSG00000113328,1920_s_at
43512,ENSG00000228625,
43513,ENSG00000254661,
43514,ENSG00000179598,
43515,ENSG00000244215,
43516,ENSG00000255177,
43517,ENSG00000269420,
43518,ENSG00000240518,
43519,ENSG00000113328,
43520,ENSG00000129965,
43521,ENSG00000167460,
43522,ENSG00000248696,
43523,ENSG00000225685,
43524,ENSG00000224583,
43525,ENSG00000234414,31601_s_at
43526,ENSG00000233107,
43527,ENSG00000174576,
43528,ENSG00000175485,
43529,ENSG00000250420,
43530,ENSG00000233818,
43531,ENSG00000230487,
43532,ENSG00000228729,
43533,ENSG00000152413,41010_at
43534,ENSG00000236675,40890_at
43535,ENSG00000253733,
43536,ENSG00000240828,
43537,ENSG00000258485,
43538,ENSG00000131142,36703_at
43539,ENSG00000155850,39637_at
43540,ENSG00000239519,
43541,ENSG00000089234,41512_at
43542,ENSG00000089234,35500_at
43543,ENSG00000218483,
43544,ENSG00000258892,
43545,ENSG00000228161,
43546,ENSG00000219387,
43547,ENSG00000155850,
43548,ENSG00000183087,
43549,ENSG00000271330,
43550,ENSG00000215096,
43551,ENSG00000274556,
43552,ENSG00000250950,
43553,ENSG00000241648,
43554,ENSG00000198060,
43555,ENSG00000271096,
43556,ENSG00000028839,
43557,ENSG00000267940,
43558,ENSG00000148688,
43559,ENSG00000257150,
43560,ENSG00000131142,
43561,ENSG00000279010,36027_at
43562,ENSG00000130158,
43563,ENSG00000260628,
43564,ENSG00000247157,
43565,ENSG00000222044,
43566,ENSG00000235201,
43567,ENSG00000174004,
43568,ENSG00000204352,
43569,ENSG00000278548,
43570,ENSG00000254142,
43571,ENSG00000156689,
43572,ENSG00000100226,41262_at
43573,ENSG00000268908,
43574,ENSG00000233311,
43575,ENSG00000226599,
43576,ENSG00000227710,
43577,ENSG00000101439,
43578,ENSG00000198730,40844_at
43579,ENSG00000198730,
43580,ENSG00000100226,
43581,ENSG00000198019,
43582,ENSG00000233622,
43583,ENSG00000253205,
43584,ENSG00000253874,
43585,ENSG00000198730,40146_at
43586,ENSG00000224029,
43587,ENSG00000183722,
43588,ENSG00000172172,
43589,ENSG00000228798,
43590,ENSG00000268049,
43591,ENSG00000236323,
43592,ENSG00000225836,
43593,ENSG00000232891,
43594,ENSG00000221878,35956_s_at
43595,ENSG00000269575,
43596,ENSG00000254161,
43597,ENSG00000028839,31797_at
43598,ENSG00000077080,33450_at
43599,ENSG00000083782,35453_at
43600,ENSG00000083782,
43601,ENSG00000204138,
43602,ENSG00000048140,
43603,ENSG00000129173,
43604,ENSG00000229391,31466_at
43605,ENSG00000119514,
43606,ENSG00000124467,
43607,ENSG00000229391,
43608,ENSG00000198925,39805_at
43609,ENSG00000198925,40130_at
43610,ENSG00000087460,37450_r_at
43611,ENSG00000087460,37448_s_at
43612,ENSG00000087460,31604_at
43613,ENSG00000005882,38845_at
43614,ENSG00000005882,38844_at
43615,ENSG00000267934,
43616,ENSG00000005882,
43617,ENSG00000274571,
43618,ENSG00000198019,37220_at
43619,ENSG00000225420,
43620,ENSG00000077080,
43621,ENSG00000146834,
43622,ENSG00000260691,
43623,ENSG00000087301,
43624,ENSG00000240231,
43625,ENSG00000100979,40081_at
43626,ENSG00000103647,34772_at
43627,ENSG00000149150,33708_at
43628,ENSG00000248115,
43629,ENSG00000187800,
43630,ENSG00000236077,
43631,ENSG00000167771,
43632,ENSG00000100036,
43633,ENSG00000171914,39765_at
43634,ENSG00000233648,
43635,ENSG00000267136,
43636,ENSG00000237024,
43637,ENSG00000273240,
43638,ENSG00000273010,
43639,ENSG00000279365,31461_at
43640,ENSG00000259086,
43641,ENSG00000102978,1594_at
43642,ENSG00000102978,32601_s_at
43643,ENSG00000153292,
43644,ENSG00000137831,
43645,ENSG00000267049,
43646,ENSG00000149150,
43647,ENSG00000237860,
43648,ENSG00000250928,
43649,ENSG00000279275,
43650,ENSG00000250106,
43651,ENSG00000277517,
43652,ENSG00000267263,
43653,ENSG00000228630,
43654,ENSG00000267177,
43655,ENSG00000266998,
43656,ENSG00000279369,
43657,ENSG00000248826,
43658,ENSG00000242389,31601_s_at
43659,ENSG00000141441,
43660,ENSG00000277639,
43661,ENSG00000197948,
43662,ENSG00000135316,
43663,ENSG00000267503,
43664,ENSG00000248979,
43665,ENSG00000167460,33866_at
43666,ENSG00000261550,
43667,ENSG00000251224,
43668,ENSG00000213148,
43669,ENSG00000221878,40858_at
43670,ENSG00000267690,
43671,ENSG00000184659,
43672,ENSG00000221878,
43673,ENSG00000245958,
43674,ENSG00000253109,
43675,ENSG00000279801,
43676,ENSG00000221878,38180_f_at
43677,ENSG00000204776,31386_at
43678,ENSG00000236832,
43679,ENSG00000164236,
43680,ENSG00000100949,111_at
43681,ENSG00000100949,100_g_at
43682,ENSG00000135316,40122_at
43683,ENSG00000160752,
43684,ENSG00000282411,
43685,ENSG00000204138,32839_at
43686,ENSG00000127903,
43687,ENSG00000164111,
43688,ENSG00000229083,
43689,ENSG00000245275,
43690,ENSG00000213842,
43691,ENSG00000231156,
43692,ENSG00000233661,
43693,ENSG00000263588,
43694,ENSG00000133392,32582_at
43695,ENSG00000133392,774_g_at
43696,ENSG00000133392,37407_s_at
43697,ENSG00000133392,767_at
43698,ENSG00000124587,320_at
43699,ENSG00000279442,
43700,ENSG00000279873,
43701,ENSG00000248990,
43702,ENSG00000175470,
43703,ENSG00000249966,
43704,ENSG00000101146,32758_g_at
43705,ENSG00000101146,32757_at
43706,ENSG00000087460,
43707,ENSG00000101146,
43708,ENSG00000259723,
43709,ENSG00000102978,
43710,ENSG00000224305,
43711,ENSG00000260972,
43712,ENSG00000282186,
43713,ENSG00000224530,
43714,ENSG00000243710,
43715,ENSG00000226411,
43716,ENSG00000159713,
43717,ENSG00000231703,
43718,ENSG00000275719,
43719,ENSG00000239523,
43720,ENSG00000101213,1208_at
43721,ENSG00000101213,33559_at
43722,ENSG00000167065,
43723,ENSG00000134765,34619_at
43724,ENSG00000177757,
43725,ENSG00000162434,41594_at
43726,ENSG00000162434,34877_at
43727,ENSG00000162434,1457_at
43728,ENSG00000269487,
43729,ENSG00000162434,
43730,ENSG00000260469,
43731,ENSG00000237973,
43732,ENSG00000261143,
43733,ENSG00000107829,
43734,ENSG00000276060,
43735,ENSG00000267373,
43736,ENSG00000112031,
43737,ENSG00000272882,
43738,ENSG00000227401,
43739,ENSG00000255268,
43740,ENSG00000259074,
43741,ENSG00000244124,
43742,ENSG00000005471,1576_g_at
43743,ENSG00000225263,
43744,ENSG00000121931,
43745,ENSG00000236948,
43746,ENSG00000249867,
43747,ENSG00000255031,
43748,ENSG00000223457,
43749,ENSG00000186577,
43750,ENSG00000081800,
43751,ENSG00000183574,
43752,ENSG00000254487,
43753,ENSG00000259095,
43754,ENSG00000234527,
43755,ENSG00000279587,
43756,ENSG00000173320,
43757,ENSG00000260255,
43758,ENSG00000119574,
43759,ENSG00000144455,
43760,ENSG00000100412,160044_g_at
43761,ENSG00000163794,37853_at
43762,ENSG00000134061,40715_at
43763,ENSG00000232308,
43764,ENSG00000134061,
43765,ENSG00000135775,
43766,ENSG00000100084,32706_at
43767,ENSG00000164303,
43768,ENSG00000100412,
43769,ENSG00000260282,
43770,ENSG00000235644,
43771,ENSG00000133392,
43772,ENSG00000231166,
43773,ENSG00000267725,
43774,ENSG00000214732,
43775,ENSG00000277125,38591_at
43776,ENSG00000277125,1763_at
43777,ENSG00000277125,31600_s_at
43778,ENSG00000141293,38862_at
43779,ENSG00000215440,
43780,ENSG00000128694,
43781,ENSG00000227705,
43782,ENSG00000187498,39333_at
43783,ENSG00000187325,
43784,ENSG00000259947,
43785,ENSG00000214807,
43786,ENSG00000128714,33091_at
43787,ENSG00000187498,
43788,ENSG00000271774,
43789,ENSG00000264273,
43790,ENSG00000235099,
43791,ENSG00000228702,
43792,ENSG00000099974,374_f_at
43793,ENSG00000249258,
43794,ENSG00000249129,
43795,ENSG00000175115,
43796,ENSG00000268818,
43797,ENSG00000213187,
43798,ENSG00000272505,
43799,ENSG00000114113,
43800,ENSG00000257096,
43801,ENSG00000141293,
43802,ENSG00000269226,
43803,ENSG00000167232,
43804,ENSG00000197498,
43805,ENSG00000153165,
43806,ENSG00000119139,36655_at
43807,ENSG00000052850,
43808,ENSG00000155511,36853_at
43809,ENSG00000155511,36855_r_at
43810,ENSG00000155511,36854_s_at
43811,ENSG00000152969,
43812,ENSG00000100084,
43813,ENSG00000157999,
43814,ENSG00000180592,
43815,ENSG00000266573,
43816,ENSG00000243709,35932_at
43817,ENSG00000162813,
43818,ENSG00000259961,
43819,ENSG00000243709,
43820,ENSG00000163359,38077_at
43821,ENSG00000196498,39358_at
43822,ENSG00000196498,39359_s_at
43823,ENSG00000180723,
43824,ENSG00000204918,
43825,ENSG00000152782,
43826,ENSG00000078053,32728_at
43827,ENSG00000237311,
43828,ENSG00000170178,
43829,ENSG00000274580,
43830,ENSG00000241907,
43831,ENSG00000167232,933_f_at
43832,ENSG00000167232,932_i_at
43833,ENSG00000250328,
43834,ENSG00000258225,
43835,ENSG00000248494,
43836,ENSG00000257220,
43837,ENSG00000150760,37638_at
43838,ENSG00000233276,37033_s_at
43839,ENSG00000205002,
43840,ENSG00000240159,
43841,ENSG00000105499,33707_at
43842,ENSG00000150760,
43843,ENSG00000269321,
43844,ENSG00000104938,39270_at
43845,ENSG00000262454,
43846,ENSG00000165821,37567_at
43847,ENSG00000275276,
43848,ENSG00000078053,
43849,ENSG00000214351,
43850,ENSG00000251691,
43851,ENSG00000234213,
43852,ENSG00000235660,
43853,ENSG00000274068,
43854,ENSG00000254588,
43855,ENSG00000223911,
43856,ENSG00000231530,
43857,ENSG00000257542,
43858,ENSG00000163624,40217_s_at
43859,ENSG00000163624,40218_at
43860,ENSG00000243135,32392_s_at
43861,ENSG00000282278,1968_g_at
43862,ENSG00000163624,
43863,ENSG00000104938,
43864,ENSG00000150337,37220_at
43865,ENSG00000240359,
43866,ENSG00000233141,
43867,ENSG00000174586,
43868,ENSG00000160767,33740_at
43869,ENSG00000108582,34876_at
43870,ENSG00000165821,
43871,ENSG00000251206,
43872,ENSG00000109971,33820_g_at
43873,ENSG00000109971,40637_at
43874,ENSG00000109971,1179_at
43875,ENSG00000109971,1180_g_at
43876,ENSG00000230572,
43877,ENSG00000108582,
43878,ENSG00000105499,
43879,ENSG00000269506,
43880,ENSG00000260160,
43881,ENSG00000197584,
43882,ENSG00000173966,
43883,ENSG00000116833,35865_at
43884,ENSG00000196498,
43885,ENSG00000234584,
43886,ENSG00000120149,40734_r_at
43887,ENSG00000120149,40733_f_at
43888,ENSG00000134308,32530_at
43889,ENSG00000134308,409_at
43890,ENSG00000056291,
43891,ENSG00000240095,
43892,ENSG00000232398,
43893,ENSG00000107679,
43894,ENSG00000270640,
43895,ENSG00000155495,34932_at
43896,ENSG00000226171,
43897,ENSG00000145736,33715_r_at
43898,ENSG00000230785,
43899,ENSG00000154945,36427_at
43900,ENSG00000116833,
43901,ENSG00000108798,
43902,ENSG00000280562,
43903,ENSG00000145736,
43904,ENSG00000236678,
43905,ENSG00000268070,
43906,ENSG00000099984,1099_s_at
43907,ENSG00000154945,
43908,ENSG00000169045,41292_at
43909,ENSG00000229508,
43910,ENSG00000259018,
43911,ENSG00000228764,
43912,ENSG00000250930,
43913,ENSG00000233706,
43914,ENSG00000153914,
43915,ENSG00000270210,
43916,ENSG00000150337,
43917,ENSG00000134308,
43918,ENSG00000228209,
43919,ENSG00000163463,
43920,ENSG00000170989,587_at
43921,ENSG00000243955,1260_s_at
43922,ENSG00000141994,
43923,ENSG00000275619,
43924,ENSG00000170989,
43925,ENSG00000256371,
43926,ENSG00000162999,
43927,ENSG00000258468,
43928,ENSG00000256774,
43929,ENSG00000267172,
43930,ENSG00000232470,
43931,ENSG00000237194,
43932,ENSG00000167394,
43933,ENSG00000176490,
43934,ENSG00000271356,
43935,ENSG00000274669,
43936,ENSG00000171928,
43937,ENSG00000257023,
43938,ENSG00000237679,
43939,ENSG00000166348,
43940,ENSG00000279306,
43941,ENSG00000224605,
43942,ENSG00000133574,
43943,ENSG00000181847,
43944,ENSG00000242423,
43945,ENSG00000271495,
43946,ENSG00000030066,34253_at
43947,ENSG00000224944,
43948,ENSG00000133937,
43949,ENSG00000224514,
43950,ENSG00000232049,
43951,ENSG00000081692,
43952,ENSG00000030066,
43953,ENSG00000229161,
43954,ENSG00000274045,
43955,ENSG00000163964,
43956,ENSG00000113716,34221_at
43957,ENSG00000269891,
43958,ENSG00000248307,
43959,ENSG00000088340,
43960,ENSG00000229869,
43961,ENSG00000135775,38390_at
43962,ENSG00000154620,31911_at
43963,ENSG00000134955,
43964,ENSG00000275828,
43965,ENSG00000113716,
43966,ENSG00000275797,
43967,ENSG00000279542,
43968,ENSG00000112031,34123_at
43969,ENSG00000224794,
43970,ENSG00000255823,
43971,ENSG00000254479,
43972,ENSG00000205363,
43973,ENSG00000153914,36033_at
43974,ENSG00000196205,40887_g_at
43975,ENSG00000196205,40886_at
43976,ENSG00000196205,1288_s_at
43977,ENSG00000234799,
43978,ENSG00000231539,
43979,ENSG00000090013,37002_at
43980,ENSG00000261019,
43981,ENSG00000255266,
43982,ENSG00000160767,
43983,ENSG00000227746,
43984,ENSG00000181027,
43985,ENSG00000251105,
43986,ENSG00000231122,
43987,ENSG00000237369,
43988,ENSG00000109971,
43989,ENSG00000270287,
43990,ENSG00000072415,
43991,ENSG00000187510,
43992,ENSG00000227765,41187_at
43993,ENSG00000236205,
43994,ENSG00000100842,33883_at
43995,ENSG00000276959,
43996,ENSG00000237775,
43997,ENSG00000260451,
43998,ENSG00000168159,39722_at
43999,ENSG00000257109,
44000,ENSG00000281216,
44001,ENSG00000253410,
44002,ENSG00000111241,
44003,ENSG00000225834,
44004,ENSG00000184459,
44005,ENSG00000182095,
44006,ENSG00000103540,37438_at
44007,ENSG00000164897,
44008,ENSG00000227443,
44009,ENSG00000168421,
44010,ENSG00000229251,31463_s_at
44011,ENSG00000166685,
44012,ENSG00000230855,
44013,ENSG00000168421,37416_at
44014,ENSG00000180957,353_at
44015,ENSG00000221916,
44016,ENSG00000251648,
44017,ENSG00000010244,35368_at
44018,ENSG00000277803,
44019,ENSG00000259454,
44020,ENSG00000272752,
44021,ENSG00000226271,
44022,ENSG00000111241,31928_at
44023,ENSG00000137040,32627_at
44024,ENSG00000277422,
44025,ENSG00000220379,
44026,ENSG00000259661,
44027,ENSG00000236255,
44028,ENSG00000278478,
44029,ENSG00000137040,
44030,ENSG00000228698,
44031,ENSG00000281847,
44032,ENSG00000259646,
44033,ENSG00000225228,
44034,ENSG00000074211,
44035,ENSG00000180957,
44036,ENSG00000184611,
44037,ENSG00000074527,
44038,ENSG00000273428,
44039,ENSG00000254685,38139_at
44040,ENSG00000140988,31527_at
44041,ENSG00000250905,
44042,ENSG00000231947,
44043,ENSG00000230137,
44044,ENSG00000251482,
44045,ENSG00000229043,
44046,ENSG00000227187,
44047,ENSG00000231314,
44048,ENSG00000140988,
44049,ENSG00000103540,
44050,ENSG00000005471,33978_at
