Ensembl Gene ID	Ensembl Transcript ID	Affy HG U95AV2 probeset
ENSG00000108406	ENST00000580218	
ENSG00000262666	ENST00000571350	
ENSG00000120451	ENST00000527451	
ENSG00000204161	ENST00000374153	
ENSG00000261382	ENST00000561496	
ENSG00000010704	ENST00000352392	
ENSG00000141294	ENST00000579742	
ENSG00000281398	ENST00000506188	
ENSG00000170801	ENST00000382512	
ENSG00000204161	ENST00000488276	
ENSG00000072163	ENST00000409455	
ENSG00000140718	ENST00000570395	
ENSG00000281398	ENST00000513259	
ENSG00000231852	ENST00000486063	247_s_at
ENSG00000141294	ENST00000579971	
ENSG00000236013	ENST00000418834	
ENSG00000281398	ENST00000507197	
ENSG00000095951	ENST00000491710	
ENSG00000198624	ENST00000524344	
ENSG00000154978	ENST00000428648	34830_at
ENSG00000108406	ENST00000577596	
ENSG00000198624	ENST00000522179	
ENSG00000095951	ENST00000487103	
ENSG00000140718	ENST00000464071	
ENSG00000141294	ENST00000584580	
ENSG00000154978	ENST00000428097	
ENSG00000236013	ENST00000446458	
ENSG00000180257	ENST00000357666	
ENSG00000109180	ENST00000509664	
ENSG00000198624	ENST00000519740	
ENSG00000072163	ENST00000355119	
ENSG00000154978	ENST00000625836	
ENSG00000262666	ENST00000619949	
ENSG00000109180	ENST00000505922	
ENSG00000196104	ENST00000510741	33596_at
ENSG00000141294	ENST00000584809	
ENSG00000120451	ENST00000533214	
ENSG00000281398	ENST00000508735	
ENSG00000148459	ENST00000376215	
ENSG00000137501	ENST00000316356	
ENSG00000233248	ENST00000458075	
ENSG00000072163	ENST00000409808	
ENSG00000281398	ENST00000514110	
ENSG00000232893	ENST00000413353	
ENSG00000196104	ENST00000502330	33596_at
ENSG00000120451	ENST00000531608	
ENSG00000281398	ENST00000505522	
ENSG00000108406	ENST00000425628	
ENSG00000140718	ENST00000431610	
ENSG00000204161	ENST00000474718	
ENSG00000109180	ENST00000514981	
ENSG00000154978	ENST00000418904	
ENSG00000137501	ENST00000525702	
ENSG00000282364	ENST00000632865	
ENSG00000010704	ENST00000349999	
ENSG00000140718	ENST00000460382	
ENSG00000231852	ENST00000479074	247_s_at
ENSG00000148459	ENST00000473224	
ENSG00000154978	ENST00000454227	
ENSG00000107518	ENST00000616894	
ENSG00000108406	ENST00000584385	
ENSG00000263433	ENST00000580677	
ENSG00000072163	ENST00000410011	
ENSG00000180257	ENST00000444460	
ENSG00000108406	ENST00000580030	
ENSG00000235803	ENST00000425216	
ENSG00000154978	ENST00000453256	
ENSG00000231852	ENST00000479730	247_s_at
ENSG00000148459	ENST00000491711	
ENSG00000196305	ENST00000627121	40827_at
ENSG00000108406	ENST00000538926	
ENSG00000140718	ENST00000463855	37242_at
ENSG00000154978	ENST00000427700	
ENSG00000180257	ENST00000391786	
ENSG00000130294	ENST00000460788	
ENSG00000108406	ENST00000583439	
ENSG00000148459	ENST00000470978	
ENSG00000154978	ENST00000455023	
ENSG00000180257	ENST00000457013	
ENSG00000111348	ENST00000228945	1984_s_at
ENSG00000140718	ENST00000268349	37242_at
ENSG00000154978	ENST00000414113	
ENSG00000108406	ENST00000578204	
ENSG00000109180	ENST00000512981	
ENSG00000124334	ENST00000244174	
ENSG00000111348	ENST00000536592	1984_s_at
ENSG00000204161	ENST00000453436	
ENSG00000180257	ENST00000438970	
ENSG00000231852	ENST00000480027	
ENSG00000108406	ENST00000577549	
ENSG00000154978	ENST00000417399	
ENSG00000180257	ENST00000270457	
ENSG00000109180	ENST00000511662	
ENSG00000196305	ENST00000443024	40827_at
ENSG00000204161	ENST00000374148	
ENSG00000111348	ENST00000541644	1984_s_at
ENSG00000140718	ENST00000472835	
ENSG00000154978	ENST00000481197	
ENSG00000249207	ENST00000509449	
ENSG00000177885	ENST00000581959	
ENSG00000109180	ENST00000508996	
ENSG00000204161	ENST00000470884	
ENSG00000180257	ENST00000535506	
ENSG00000167633	ENST00000391728	36886_f_at
ENSG00000167633	ENST00000391728	36887_f_at
ENSG00000132274	ENST00000379965	36825_at
ENSG00000231852	ENST00000483041	247_s_at
ENSG00000154978	ENST00000452832	
ENSG00000167633	ENST00000326542	36886_f_at
ENSG00000167633	ENST00000326542	36887_f_at
ENSG00000167633	ENST00000358178	36886_f_at
ENSG00000167633	ENST00000358178	36887_f_at
ENSG00000109180	ENST00000507210	
ENSG00000180257	ENST00000332302	
ENSG00000132274	ENST00000425490	
ENSG00000154978	ENST00000453112	
ENSG00000072163	ENST00000410038	
ENSG00000204161	ENST00000374151	
ENSG00000154978	ENST00000471168	
ENSG00000231852	ENST00000478281	
ENSG00000132274	ENST00000460454	
ENSG00000132274	ENST00000454828	
ENSG00000132664	ENST00000462997	41702_r_at
ENSG00000138768	ENST00000514213	37356_r_at
ENSG00000175354	ENST00000589444	37893_at
ENSG00000231852	ENST00000488465	
ENSG00000111348	ENST00000539131	
ENSG00000132274	ENST00000414641	
ENSG00000136840	ENST00000335791	34779_at
ENSG00000206026	ENST00000579022	
ENSG00000132664	ENST00000497333	41702_r_at
ENSG00000281213	ENST00000631041	
ENSG00000107518	ENST00000609571	
ENSG00000021852	ENST00000371237	36304_at
ENSG00000132664	ENST00000475192	
ENSG00000281213	ENST00000626751	
ENSG00000206026	ENST00000382638	
ENSG00000162694	ENST00000370113	36526_at
ENSG00000196305	ENST00000447699	40827_at
ENSG00000132664	ENST00000489753	41702_r_at
ENSG00000111348	ENST00000541546	1984_s_at
ENSG00000021852	ENST00000465658	
ENSG00000236887	ENST00000412567	
ENSG00000142910	ENST00000271064	
ENSG00000107518	ENST00000526946	
ENSG00000138768	ENST00000264904	37356_r_at
ENSG00000111348	ENST00000545895	1984_s_at
ENSG00000169894	ENST00000379458	
ENSG00000107518	ENST00000527407	
ENSG00000206026	ENST00000584508	
ENSG00000072163	ENST00000545738	
ENSG00000282409	ENST00000634062	
ENSG00000136840	ENST00000495983	34779_at
ENSG00000185507	ENST00000348655	36412_s_at
ENSG00000169894	ENST00000483366	
ENSG00000131966	ENST00000545307	
ENSG00000138768	ENST00000512893	
ENSG00000184949	ENST00000540952	
ENSG00000136840	ENST00000474282	34779_at
ENSG00000021852	ENST00000468990	
ENSG00000138768	ENST00000508454	
ENSG00000095951	ENST00000379388	35251_at
ENSG00000072163	ENST00000413578	
ENSG00000072163	ENST00000409254	
ENSG00000196104	ENST00000511905	33596_at
ENSG00000137976	ENST00000370665	
ENSG00000124334	ENST00000369423	938_at
ENSG00000109180	ENST00000264312	
ENSG00000265698	ENST00000579888	
ENSG00000072163	ENST00000582671	
ENSG00000184949	ENST00000544346	
ENSG00000196104	ENST00000512681	33596_at
ENSG00000167555	ENST00000391788	
ENSG00000237089	ENST00000414817	
ENSG00000111348	ENST00000535676	
ENSG00000132274	ENST00000480395	
ENSG00000124334	ENST00000489233	938_at
ENSG00000184949	ENST00000541689	
ENSG00000162694	ENST00000370114	36526_at
ENSG00000095951	ENST00000442081	
ENSG00000196104	ENST00000511269	33596_at
ENSG00000109180	ENST00000396448	
ENSG00000111348	ENST00000541380	
ENSG00000021852	ENST00000494324	
ENSG00000231852	ENST00000471671	
ENSG00000184949	ENST00000543295	
ENSG00000095951	ENST00000478545	
ENSG00000224384	ENST00000442184	
ENSG00000132274	ENST00000414897	
ENSG00000184949	ENST00000608409	
ENSG00000111348	ENST00000542276	
ENSG00000162694	ENST00000450240	
ENSG00000124334	ENST00000494962	
ENSG00000109180	ENST00000512236	
ENSG00000132274	ENST00000493494	
ENSG00000057019	ENST00000326840	40227_at
ENSG00000184949	ENST00000424706	
ENSG00000132274	ENST00000450670	
ENSG00000172367	ENST00000525131	
ENSG00000188467	ENST00000341459	33538_at
ENSG00000196104	ENST00000507370	33596_at
ENSG00000132274	ENST00000429063	
ENSG00000095951	ENST00000484210	
ENSG00000137976	ENST00000370662	
ENSG00000109180	ENST00000509164	
ENSG00000169894	ENST00000414964	
ENSG00000184949	ENST00000484582	
ENSG00000021852	ENST00000535057	36304_at
ENSG00000132274	ENST00000444844	
ENSG00000072163	ENST00000612860	
ENSG00000109180	ENST00000511102	
ENSG00000184949	ENST00000490082	
ENSG00000136840	ENST00000467674	34779_at
ENSG00000188467	ENST00000482911	
ENSG00000169894	ENST00000614399	
ENSG00000253687	ENST00000523598	
ENSG00000162694	ENST00000416479	
ENSG00000021852	ENST00000543257	36304_at
ENSG00000010704	ENST00000317896	
ENSG00000188467	ENST00000449382	
ENSG00000057019	ENST00000326857	40227_at
ENSG00000231852	ENST00000435122	247_s_at
ENSG00000196104	ENST00000502821	33596_at
ENSG00000095951	ENST00000399469	35251_at
ENSG00000185507	ENST00000397574	36412_s_at
ENSG00000162694	ENST00000494907	
ENSG00000234459	ENST00000420245	
ENSG00000277781	ENST00000618551	
ENSG00000226428	ENST00000414329	
ENSG00000196972	ENST00000433425	
ENSG00000197879	ENST00000359786	32811_at
ENSG00000196104	ENST00000505187	33596_at
ENSG00000162694	ENST00000480774	
ENSG00000213939	ENST00000466297	
ENSG00000177885	ENST00000392563	1565_s_at
ENSG00000177885	ENST00000392563	33855_at
ENSG00000142910	ENST00000461030	
ENSG00000231852	ENST00000469053	
ENSG00000184949	ENST00000535113	
ENSG00000196104	ENST00000512648	
ENSG00000188467	ENST00000463289	
ENSG00000057019	ENST00000496736	
ENSG00000142910	ENST00000466998	
ENSG00000172367	ENST00000534790	
ENSG00000231852	ENST00000464325	247_s_at
ENSG00000196104	ENST00000510403	
ENSG00000010704	ENST00000483782	
ENSG00000162694	ENST00000535414	36526_at
ENSG00000179031	ENST00000447373	38106_at
ENSG00000102879	ENST00000563778	
ENSG00000167851	ENST00000360141	41059_at
ENSG00000109180	ENST00000381473	
ENSG00000231852	ENST00000466879	247_s_at
ENSG00000167633	ENST00000402254	36735_f_at
ENSG00000136840	ENST00000361444	34779_at
ENSG00000253692	ENST00000521393	35601_at
ENSG00000172367	ENST00000529098	
ENSG00000231852	ENST00000462278	247_s_at
ENSG00000183317	ENST00000432874	
ENSG00000218418	ENST00000401578	
ENSG00000185507	ENST00000533182	36412_s_at
ENSG00000196104	ENST00000515143	
ENSG00000172367	ENST00000527028	
ENSG00000223637	ENST00000456360	
ENSG00000131966	ENST00000254286	
ENSG00000109180	ENST00000444354	
ENSG00000102879	ENST00000561815	
ENSG00000136840	ENST00000483438	
ENSG00000197879	ENST00000438665	32811_at
ENSG00000196104	ENST00000511226	
ENSG00000236878	ENST00000445926	
ENSG00000223637	ENST00000444169	
ENSG00000109180	ENST00000509963	
ENSG00000136840	ENST00000479747	
ENSG00000167851	ENST00000392625	41059_at
ENSG00000237232	ENST00000412906	
ENSG00000228372	ENST00000608079	
ENSG00000233718	ENST00000453400	
ENSG00000196104	ENST00000507086	
ENSG00000137501	ENST00000525423	
ENSG00000185507	ENST00000528413	36412_s_at
ENSG00000172367	ENST00000531114	
ENSG00000244026	ENST00000497543	
ENSG00000167555	ENST00000436397	
ENSG00000237232	ENST00000455701	
ENSG00000196104	ENST00000502741	
ENSG00000248515	ENST00000511431	
ENSG00000131966	ENST00000555229	
ENSG00000177885	ENST00000392564	1565_s_at
ENSG00000177885	ENST00000392564	33855_at
ENSG00000228372	ENST00000453528	
ENSG00000196104	ENST00000509854	
ENSG00000137501	ENST00000389959	
ENSG00000133895	ENST00000377321	448_s_at
ENSG00000185507	ENST00000469048	36412_s_at
ENSG00000131966	ENST00000555337	
ENSG00000196104	ENST00000515316	
ENSG00000263847	ENST00000579467	
ENSG00000057019	ENST00000494614	40227_at
ENSG00000109180	ENST00000509246	
ENSG00000237232	ENST00000429739	
ENSG00000283064	ENST00000635439	
ENSG00000196104	ENST00000506697	
ENSG00000185507	ENST00000531912	36412_s_at
ENSG00000068878	ENST00000404125	36978_at
ENSG00000196104	ENST00000512042	
ENSG00000249441	ENST00000508374	
ENSG00000057019	ENST00000479144	40227_at
ENSG00000277781	ENST00000633793	
ENSG00000260810	ENST00000563574	
ENSG00000109180	ENST00000506801	
ENSG00000133895	ENST00000377326	448_s_at
ENSG00000057019	ENST00000470393	40227_at
ENSG00000095951	ENST00000627968	35251_at
ENSG00000109180	ENST00000503016	
ENSG00000197409	ENST00000356476	34964_at
ENSG00000131966	ENST00000556748	
ENSG00000172840	ENST00000566543	
ENSG00000133895	ENST00000312049	448_s_at
ENSG00000109180	ENST00000513641	
ENSG00000057019	ENST00000460008	
ENSG00000167851	ENST00000361933	
ENSG00000167851	ENST00000310828	
ENSG00000241612	ENST00000488289	32337_at
ENSG00000142910	ENST00000478398	
ENSG00000057019	ENST00000469648	
ENSG00000233718	ENST00000420452	
ENSG00000108219	ENST00000429989	
ENSG00000109180	ENST00000507546	
ENSG00000131966	ENST00000556312	
ENSG00000177885	ENST00000392562	1565_s_at
ENSG00000177885	ENST00000392562	33855_at
ENSG00000215284	ENST00000399931	
ENSG00000057019	ENST00000486004	
ENSG00000109180	ENST00000510824	
ENSG00000131966	ENST00000556243	
ENSG00000057019	ENST00000449482	
ENSG00000104967	ENST00000263257	39667_at
ENSG00000177885	ENST00000316804	1565_s_at
ENSG00000177885	ENST00000316804	33855_at
ENSG00000108219	ENST00000481124	
ENSG00000133895	ENST00000315422	448_s_at
ENSG00000248238	ENST00000505347	
ENSG00000142910	ENST00000481165	
ENSG00000095951	ENST00000541134	35251_at
ENSG00000185507	ENST00000330243	36412_s_at
ENSG00000167851	ENST00000582319	41059_at
ENSG00000167555	ENST00000391787	
ENSG00000131966	ENST00000554402	
ENSG00000109180	ENST00000508293	
ENSG00000225989	ENST00000423247	
ENSG00000196104	ENST00000421836	33596_at
ENSG00000109180	ENST00000513391	
ENSG00000177885	ENST00000578961	
ENSG00000104967	ENST00000596784	39667_at
ENSG00000167851	ENST00000577511	41059_at
ENSG00000118900	ENST00000592120	
ENSG00000131966	ENST00000556694	
ENSG00000104967	ENST00000599462	
ENSG00000167555	ENST00000360465	
ENSG00000185507	ENST00000532326	36412_s_at
ENSG00000109180	ENST00000508329	
ENSG00000213997	ENST00000413837	
ENSG00000144810	ENST00000463753	
ENSG00000107518	ENST00000355044	33743_at
ENSG00000233718	ENST00000419083	1841_s_at
ENSG00000233718	ENST00000419083	35062_at
ENSG00000142910	ENST00000468635	
ENSG00000277781	ENST00000633524	
ENSG00000225989	ENST00000420257	
ENSG00000131966	ENST00000557711	
ENSG00000167555	ENST00000494167	
ENSG00000185344	ENST00000330342	37801_at
ENSG00000185507	ENST00000525750	36412_s_at
ENSG00000109180	ENST00000502972	
ENSG00000177885	ENST00000462266	1565_s_at
ENSG00000177885	ENST00000462266	33855_at
ENSG00000108219	ENST00000372157	
ENSG00000104918	ENST00000221515	
ENSG00000183317	ENST00000534097	
ENSG00000142910	ENST00000498429	
ENSG00000244026	ENST00000484945	
ENSG00000107518	ENST00000524503	
ENSG00000144810	ENST00000483969	
ENSG00000167555	ENST00000493272	
ENSG00000233718	ENST00000439180	1841_s_at
ENSG00000233718	ENST00000439180	35062_at
ENSG00000187049	ENST00000515837	
ENSG00000129474	ENST00000262713	
ENSG00000131966	ENST00000557583	
ENSG00000177885	ENST00000582582	
ENSG00000277781	ENST00000633933	
ENSG00000109180	ENST00000425583	
ENSG00000107518	ENST00000526373	
ENSG00000144810	ENST00000474648	
ENSG00000196104	ENST00000541354	33596_at
ENSG00000172840	ENST00000311765	
ENSG00000104918	ENST00000381324	
ENSG00000233718	ENST00000448719	1841_s_at
ENSG00000233718	ENST00000448719	35062_at
ENSG00000167555	ENST00000531472	
ENSG00000177885	ENST00000583912	
ENSG00000133794	ENST00000534544	
ENSG00000137501	ENST00000529581	
ENSG00000142910	ENST00000463112	
ENSG00000185507	ENST00000532788	
ENSG00000167555	ENST00000598192	
ENSG00000131966	ENST00000554790	
ENSG00000256870	ENST00000536262	
ENSG00000244026	ENST00000459803	
ENSG00000142910	ENST00000480586	
ENSG00000172840	ENST00000568869	
ENSG00000167555	ENST00000594530	
ENSG00000172367	ENST00000533688	
ENSG00000177885	ENST00000577711	
ENSG00000225989	ENST00000441688	
ENSG00000010704	ENST00000357618	38913_at
ENSG00000137501	ENST00000389958	
ENSG00000131966	ENST00000556449	
ENSG00000185507	ENST00000527160	
ENSG00000277157	ENST00000614247	
ENSG00000244026	ENST00000478666	
ENSG00000108219	ENST00000469149	
ENSG00000104918	ENST00000629642	
ENSG00000185344	ENST00000540368	
ENSG00000151729	ENST00000281456	32822_at
ENSG00000151729	ENST00000281456	34988_at
ENSG00000133027	ENST00000582268	39787_at
ENSG00000131966	ENST00000555965	
ENSG00000177885	ENST00000316615	1565_s_at
ENSG00000177885	ENST00000316615	33855_at
ENSG00000172840	ENST00000561704	
ENSG00000167555	ENST00000448954	
ENSG00000277781	ENST00000632899	
ENSG00000225989	ENST00000456791	
ENSG00000185344	ENST00000504192	
ENSG00000067177	ENST00000373542	39291_at
ENSG00000108219	ENST00000372164	
ENSG00000172840	ENST00000568398	
ENSG00000107518	ENST00000534530	
ENSG00000277781	ENST00000631431	
ENSG00000197879	ENST00000575158	32811_at
ENSG00000244026	ENST00000489609	
ENSG00000131966	ENST00000553907	
ENSG00000137501	ENST00000530351	
ENSG00000142910	ENST00000457433	
ENSG00000167555	ENST00000479718	
ENSG00000244026	ENST00000477247	
ENSG00000185507	ENST00000532096	
ENSG00000151729	ENST00000491736	32822_at
ENSG00000067177	ENST00000373545	39291_at
ENSG00000167555	ENST00000598479	
ENSG00000230706	ENST00000433554	
ENSG00000131966	ENST00000554642	
ENSG00000277781	ENST00000633412	
ENSG00000172840	ENST00000566805	
ENSG00000142910	ENST00000537531	
ENSG00000185507	ENST00000533190	
ENSG00000108219	ENST00000372158	
ENSG00000107518	ENST00000424738	
ENSG00000244026	ENST00000491583	
ENSG00000206501	ENST00000400658	
ENSG00000259937	ENST00000561632	
ENSG00000277781	ENST00000632249	
ENSG00000197879	ENST00000545534	32811_at
ENSG00000172367	ENST00000355547	
ENSG00000059573	ENST00000371224	
ENSG00000133895	ENST00000377313	448_s_at
ENSG00000172840	ENST00000568720	
ENSG00000185344	ENST00000545059	
ENSG00000067177	ENST00000373539	39291_at
ENSG00000238170	ENST00000428125	
ENSG00000107518	ENST00000449616	
ENSG00000108219	ENST00000341863	
ENSG00000277781	ENST00000631504	
ENSG00000172840	ENST00000566776	
ENSG00000224895	ENST00000417155	
ENSG00000187049	ENST00000398979	
ENSG00000185344	ENST00000536426	
ENSG00000231453	ENST00000420866	
ENSG00000241743	ENST00000468762	
ENSG00000059573	ENST00000371221	
ENSG00000277781	ENST00000632073	
ENSG00000108219	ENST00000372156	
ENSG00000172367	ENST00000526836	
ENSG00000172840	ENST00000561475	
ENSG00000183317	ENST00000437645	
ENSG00000270285	ENST00000604416	
ENSG00000124091	ENST00000243913	
ENSG00000133895	ENST00000478548	448_s_at
ENSG00000108219	ENST00000265450	
ENSG00000059573	ENST00000485428	
ENSG00000231453	ENST00000436820	
ENSG00000172367	ENST00000528730	
ENSG00000183317	ENST00000444950	
ENSG00000235192	ENST00000425688	
ENSG00000225989	ENST00000495194	
ENSG00000277781	ENST00000633027	
ENSG00000185344	ENST00000534943	37801_at
ENSG00000124091	ENST00000617620	
ENSG00000133895	ENST00000487019	
ENSG00000108219	ENST00000616406	
ENSG00000197879	ENST00000574341	
ENSG00000172367	ENST00000322712	
ENSG00000185507	ENST00000397566	36412_s_at
ENSG00000059573	ENST00000489386	
ENSG00000133895	ENST00000440873	
ENSG00000282672	ENST00000632701	
ENSG00000185344	ENST00000544833	37801_at
ENSG00000229195	ENST00000428888	
ENSG00000144810	ENST00000452013	
ENSG00000250192	ENST00000511330	
ENSG00000282039	ENST00000631754	
ENSG00000167780	ENST00000551896	
ENSG00000197879	ENST00000574308	
ENSG00000172367	ENST00000529573	
ENSG00000187049	ENST00000544795	
ENSG00000250384	ENST00000502715	
ENSG00000232411	ENST00000457108	
ENSG00000185344	ENST00000543687	37801_at
ENSG00000185507	ENST00000397570	36412_s_at
ENSG00000133895	ENST00000450708	
ENSG00000224316	ENST00000414608	
ENSG00000183317	ENST00000446149	
ENSG00000187049	ENST00000541473	
ENSG00000059573	ENST00000483788	
ENSG00000204414	ENST00000561003	726_f_at
ENSG00000204414	ENST00000561003	36784_at
ENSG00000225989	ENST00000473708	
ENSG00000224109	ENST00000417339	
ENSG00000251371	ENST00000513925	
ENSG00000206501	ENST00000383612	
ENSG00000197879	ENST00000572615	
ENSG00000225989	ENST00000490343	
ENSG00000224719	ENST00000421358	
ENSG00000185344	ENST00000613625	
ENSG00000187049	ENST00000334888	
ENSG00000133895	ENST00000413626	
ENSG00000253313	ENST00000523677	
ENSG00000197879	ENST00000575011	
ENSG00000267439	ENST00000585365	
ENSG00000067177	ENST00000339490	39291_at
ENSG00000137501	ENST00000528231	
ENSG00000280987	ENST00000509990	
ENSG00000067177	ENST00000541944	39291_at
ENSG00000253313	ENST00000423420	
ENSG00000231291	ENST00000503188	
ENSG00000137501	ENST00000531496	
ENSG00000267439	ENST00000591091	
ENSG00000133895	ENST00000429702	
ENSG00000229287	ENST00000437203	
ENSG00000280987	ENST00000506147	
ENSG00000229343	ENST00000451423	
